SPACEID,Name,Type,Acres,Geometry,Avg. Lat,Avg. Long,Lat Range,Long Range,Crimes,Nearby Crimes Per Year
509,Columbia Park,Parks,0.33933352,"MULTIPOLYGON (((239080.09697532133 898191.5127128125, 239081.47696421423 898191.6126905855, 239131.25699517093 898193.392619649, 239134.3269592842 898192.8926425905, 239135.21697420022 898192.4026346405, 239136.99697938428 898191.0126306384, 239137.59698780926 898188.832625234, 239138.18698038487 898187.2526066015, 239138.18700049823 898185.4726954394, 239138.08700911596 898183.8926118754, 239137.39697375442 898182.7026808648, 239135.80698855367 898180.7226413918, 239134.3269753885 898179.8326659311, 239132.7469632179 898179.33268377, 239089.9869963871 898167.0625999774, 239084.64698565 898165.4827049803, 239081.97698000853 898164.6926479272, 239079.49699787772 898163.8926515969, 239077.31697205937 898164.0926911086, 239075.3369299447 898164.4926722605, 239074.15699911796 898165.48270371, 239072.86693630088 898166.8626728393, 239071.28698254528 898168.3526641557, 239071.08695741883 898170.5326766213, 239070.98700096057 898172.902633001, 239070.98693600454 898176.0726828133, 239071.08698558842 898179.1426525823, 239070.78698486803 898181.4126378578, 239070.98700270677 898184.082616632, 239071.47700267748 898186.0626366191, 239072.37696327126 898187.6526084319, 239073.9569502403 898189.4326378125, 239075.53694029112 898190.7227032696, 239077.4169412295 898191.3126471005, 239078.70697429474 898191.61261975, 239080.09697532133 898191.5127128125)))",42.33312028750007,-71.02551187549997,0.000262986999985,0.0008181989999798,507,58.65750712701932
510,Bellevue Street Green,"Malls, Squares & Plazas",0.11772279,"MULTIPOLYGON (((229255.09498842453 891820.96269671, 229250.56103283688 891814.8556720142, 229246.7702457191 891814.7543851098, 229220.64846992152 891835.6823795424, 229219.12087646284 891838.2793183303, 229218.6626718608 891840.8761442404, 229219.12086898755 891843.1674298228, 229220.64854007468 891845.0006374775, 229223.0926688832 891846.3754655768, 229225.8423043011 891846.0698763353, 229228.28649593858 891844.847865991, 229253.6444028729 891824.3781323287, 229255.09498842453 891820.96269671)))",42.27640169300005,-71.14556271949996,0.0002855659999454,0.0004406590000485,496,57.38485904339563
511,Walnut Park,"Malls, Squares & Plazas",0.06010444,"MULTIPOLYGON (((233302.58045156175 896182.167741962, 233314.85736209824 896171.9190689423, 233316.89324702678 896170.2355692941, 233329.78887337993 896159.3147283668, 233330.24997343397 896158.5974686783, 233330.50612244237 896157.7776021227, 233330.60860532086 896156.957784709, 233330.5570155549 896156.4672465534, 233330.40042438754 896155.9191171398, 233330.08721992836 896155.4362250605, 233329.7349181204 896155.0447861531, 233329.10844601243 896154.6140593971, 233328.40373914395 896154.3399135878, 233327.68592317324 896154.2747525175, 233326.68105465156 896154.4705947258, 233325.72847309645 896154.9403784636, 233312.9308614262 896165.566115375, 233311.22921546578 896166.8946426017, 233298.63492750018 896177.4536118606, 233298.20487260105 896177.9353153738, 233297.94383181512 896178.431259593, 233297.7219495525 896178.927167102, 233297.5784251328 896179.5014216918, 233297.55229321631 896180.0756768113, 233297.8002295172 896180.9891258306, 233298.17382346277 896181.7065637361, 233298.8398907106 896182.2190057468, 233299.4838127537 896182.6204881573, 233300.3190594681 896182.8684797662, 233301.0759272301 896182.8163036073, 233301.86302143754 896182.5264549482, 233302.58045156175 896182.167741962)))",42.31529268600005,-71.09588656199995,0.0002585899999871,0.0003996519999986,4622,534.74358568261
512,Mirabella Pool,Parks,1.36211167,"MULTIPOLYGON (((236763.8586663158 902094.847301359, 236744.033479103 902099.3313516121, 236728.11848616277 902103.310052543, 236712.02680732068 902107.9076842373, 236696.5538557086 902113.0358741146, 236681.08098883793 902119.2250092147, 236665.96177663177 902125.6793911395, 236652.02578702677 902132.6621582957, 236658.36133806928 902151.0914798996, 236660.21890012495 902156.5100294886, 236665.37259281505 902171.4966445214, 236786.77674708582 902133.078857024, 236781.8796662712 902124.9109399365, 236778.05495592186 902118.5181207381, 236763.8586663158 902094.847301359)))",42.36883771300006,-71.05420120899996,0.0006946800000378,0.0016359660000375,1658,191.82277478618943
513,Theresa Hynes Park Access Easement,Parks,0.02090878,"MULTIPOLYGON (((228524.5767785756 899423.183195151, 228526.45440405232 899422.4582609638, 228521.68502714694 899417.7223398556, 228503.64799189905 899373.4254042591, 228502.41030729972 899373.7166280515, 228503.71173747443 899377.3344729285, 228520.2768385963 899418.6695576222, 228524.5767785756 899423.183195151)))",42.34455920100004,-71.15394862699995,0.0004471920000241,0.0002941959999702,1003,116.04236617041495
514,Union Park,Parks,0.36843561,"MULTIPOLYGON (((235338.6138215897 899202.1153598452, 235337.65194148786 899203.0303584789, 235280.6960301002 899267.3078356471, 235280.35801248252 899267.7186816835, 235279.9071857632 899268.3757762575, 235279.52708180682 899269.0778791057, 235279.22319032377 899269.8147986312, 235278.99711035844 899270.5798781794, 235278.8230031082 899271.6286890379, 235278.7891727233 899272.4257242786, 235278.8380022412 899273.2207307146, 235278.91718705214 899273.7468592005, 235279.10397168167 899274.522786263, 235279.3711369297 899275.2746796957, 235279.59317588632 899275.7578716945, 235279.84710387888 899276.2247842549, 235280.1330111177 899276.673862759, 235280.45001237254 899277.1008818069, 235280.9791705158 899277.6979151028, 235281.36495974287 899278.062853792, 235281.990212907 899278.5586223234, 235282.4339606561 899278.8519847123, 235283.13511085624 899279.2319470098, 235283.62302350305 899279.4437779582, 235284.38018955858 899279.6959489367, 235285.15802977514 899279.8678034961, 235285.9511180254 899279.95687069, 235286.48328502433 899279.9708723659, 235287.27913145514 899279.920884203, 235287.80517320163 899279.841883145, 235288.32430810033 899279.7270804071, 235289.08411605388 899279.4858577644, 235289.57518664628 899279.2820520018, 235290.05126737288 899279.0439590651, 235290.50913793113 899278.7728957136, 235290.9471352707 899278.471852681, 235291.3631219915 899278.1398195392, 235291.75510041698 899277.7807850516, 235292.1211742191 899277.3949618523, 235349.07579189315 899213.1174582856, 235349.72171539743 899212.2725172429, 235349.99971620447 899211.8192742268, 235350.35484343625 899211.1044978099, 235350.63283877715 899210.3574541523, 235350.83185251575 899209.5854650757, 235350.9487955523 899208.7965126288, 235350.98288156057 899207.9994790806, 235350.933900454 899207.2033606638, 235350.7388334663 899206.1584708884, 235350.4976764532 899205.3973750959, 235350.17981444878 899204.6665509772, 235349.7857088795 899203.9725544562, 235349.3218241803 899203.3244153548, 235348.79274855804 899202.727377408, 235348.2047093044 899202.1884698584, 235347.56277676357 899201.7153825737, 235346.39484374633 899201.0823639777, 235345.64768912943 899200.8044666944, 235344.87484067387 899200.6053054852, 235344.08592203842 899200.4883721552, 235343.28892226034 899200.4544844291, 235342.4936482426 899200.5034694656, 235341.7066865303 899200.6364711716, 235340.6877291542 899200.939366164, 235339.95677802863 899201.2573719877, 235339.26277330326 899201.6514297439, 235338.6138215897 899202.1153598452)))",42.34285793300006,-71.07142915299994,0.0007184319999851,0.0008721780000087,9974,1153.9447260057016
515,Blake Estates Urban Wild II,Urban Wilds,0.35358998,"MULTIPOLYGON (((231066.7984603243 889113.38674675, 231046.42127063268 889104.5363218829, 231023.47771897452 889098.0215556222, 231012.85564002985 889095.0473544947, 231003.9331631205 889092.0731026037, 230992.17812173677 889088.1075932081, 230985.23847170046 889085.8415376206, 230981.13123910408 889083.7171361143, 230972.7752373188 889076.9189824974, 230963.85275724027 889071.2539812934, 230955.6384703978 889066.8634745323, 230933.11970848765 889060.0654086991, 230914.42493435106 889054.6836477205, 230901.94268945226 889053.2537228132, 230905.36084672666 889063.3228262665, 230915.13317017473 889062.473140043, 230931.87597295237 889067.7570201143, 230952.38097188756 889074.2281065336, 230959.60390016588 889077.910364493, 230967.67663867565 889082.5841618618, 230977.3073404443 889090.9400864125, 230981.98101542462 889093.7726407611, 230990.05374080117 889096.6051678205, 231001.636942568 889100.5183779385, 231011.0145677064 889103.6865705311, 231021.341349581 889106.4227659053, 231044.155245318 889112.4674379902, 231064.54955611713 889121.248287809, 231066.7984603243 889113.38674675)))",42.25163661800005,-71.12452484849996,0.0006057039999518,0.0020009390000268,3954,457.45913842255305
516,Stony Brook Reservation CR,"Parkways, Reservations & Beaches",2.55650047,"MULTIPOLYGON (((230447.9690090901 889998.6649222248, 230455.0656319541 889990.1704735358, 230464.21951542964 889965.9887485345, 230484.58299057343 889911.8365449123, 230469.27583812305 889894.1856769935, 230460.33975588132 889865.579272511, 230414.00087111344 889842.9903851394, 230373.9802047563 889914.0601315969, 230384.1148233203 889952.1605579574, 230425.76977404073 889979.5359069812, 230447.9690090901 889998.6649222248)))",42.25916291500008,-71.13120798549997,0.0014001979999989,0.0013403329999732,438,50.67453278428888
517,Rink Grounds 2,Parks,2.52599648,"MULTIPOLYGON (((237504.8043172289 893320.0190067042, 237540.9463897233 893263.1891390984, 237627.04326647663 893128.4590643699, 237642.05994755356 893101.071368669, 237632.9194037894 893102.271520577, 237615.5580838473 893105.3359069519, 237598.01827364668 893101.0606592244, 237581.08528644813 893096.725272421, 237560.32004306483 893144.9279332093, 237539.7255561241 893175.8366005395, 237546.5703265938 893183.8746490033, 237564.67479356297 893198.9977550886, 237552.53095638062 893213.9440390558, 237558.60283313965 893218.1476063761, 237520.77025798487 893277.9326666396, 237490.41067994997 893257.6929122293, 237492.745898525 893253.0222549036, 237485.89562018175 893249.1299427936, 237497.72803072492 893230.7585010515, 237510.0275573822 893212.2313971228, 237516.41083764198 893215.3452601817, 237526.83838871843 893201.6676951502, 237524.54981799072 893199.6270047713, 237485.01886811494 893221.9170421809, 237437.80576193216 893250.1124569785, 237452.32380104135 893265.2617305119, 237468.5819229397 893282.1208868545, 237504.8043172289 893320.0190067042)))",42.28845087300007,-71.04481991449995,0.0020139320000112,0.0024669370000083,1309,151.4451219512195
518,Mount Hope Park,Parks,0.1092459,"MULTIPOLYGON (((231464.7567658303 892756.9311389091, 231454.84703531666 892745.9792608594, 231440.75543182538 892746.7843280328, 231442.3571293324 892777.5365751288, 231464.7567658303 892756.9311389091)))",42.28469913400005,-71.11865017549997,0.0002846080000153,0.000291551000032,1296,149.94108330693697
519,Oak Square I,"Malls, Squares & Plazas",0.23433381,"MULTIPOLYGON (((227367.38469284325 900084.6925870102, 227364.81468660606 900081.8225587215, 227328.88468154726 900086.2725713984, 227325.12462048864 900087.462584549, 227324.13465613025 900090.9225724908, 227324.43461955586 900095.9726501933, 227326.31466019637 900100.3326387417, 227330.37468607037 900104.7826362833, 227334.53465361623 900105.6725503872, 227343.83466188464 900106.662551375, 227352.6446744289 900107.2525561576, 227357.3946353274 900107.5526266361, 227361.154686728 900107.2525827219, 227363.62468633486 900105.672571312, 227367.09469029403 900102.5026054992, 227370.15461823516 900095.9726194766, 227370.8546669383 900092.5126195096, 227369.26464251048 900088.7525666736, 227367.38469284325 900084.6925870102)))",42.35086981950008,-71.16807768899997,0.0002319010000064,0.0005671200000278,933,107.94369654735509
520,Henry Square,"Malls, Squares & Plazas",0.05217643,"MULTIPOLYGON (((236623.95078909397 892567.2531006932, 236608.08807017526 892566.1436375877, 236607.24852943877 892566.2634524759, 236606.64872320823 892566.5333573436, 236606.1089635131 892566.8032414777, 236605.47927929414 892567.2830365603, 236605.05947221516 892567.9127661723, 236604.93947567925 892568.5125100578, 236604.8796259453 892569.1722149521, 236605.05951176892 892569.9817875326, 236605.32941345603 892570.6114403241, 236605.86909245228 892571.1812937257, 236609.79730180494 892574.0899445022, 236611.68651138875 892575.6791720942, 236613.54559382287 892577.4784000639, 236615.88456390443 892579.8772732501, 236617.98360325902 892582.3062219424, 236619.1229931787 892583.6856130201, 236619.56741143714 892584.1748855199, 236620.22562937374 892584.4247904087, 236620.80982423504 892584.3333052979, 236621.3272096266 892584.0516427906, 236621.62637684727 892583.7173048959, 236621.83047922768 892583.2176346822, 236621.93437729252 892582.7635395767, 236622.1645646138 892580.231750243, 236622.7783725703 892577.6998474806, 236623.31538159252 892574.6310456787, 236624.15943416668 892572.3293813174, 236624.84990673215 892570.0278061376, 236625.24018480506 892568.812328879, 236625.25300918514 892568.4402895112, 236625.21028753242 892568.122721657, 236625.0839013707 892567.9056867498, 236624.96931159237 892567.7200368141, 236624.78931303328 892567.5346017475, 236624.55470092676 892567.4146396292, 236624.2671703861 892567.319727469, 236623.95078909397 892567.2531006932)))",42.28279538250007,-71.05607220199997,0.0001640130000168,0.0002469599999699,1010,116.85223313272094
521,Melnea A. Cass Recreational Complex,Parks,2.58263465,"MULTIPOLYGON (((233748.9332289859 896818.7879813216, 233661.18016995158 896871.3440886771, 233660.6772854132 896871.7351161963, 233660.21817477848 896872.1771155626, 233659.80739979653 896872.664221518, 233659.4505044517 896873.192017511, 233659.24314515348 896873.5633552936, 233658.98226962032 896874.1452612409, 233658.84326758573 896874.5463617095, 233658.73224980093 896874.956260177, 233658.62019299535 896875.5831983527, 233658.57321380777 896876.2190010095, 233658.5792557482 896876.6443442114, 233658.615313901 896877.0672763328, 233658.68015396062 896877.4873471635, 233658.7752750544 896877.901342634, 233658.89730292716 896878.3081358369, 233659.04839241054 896878.7052933798, 233659.2273145221 896879.0912543088, 233659.43119648978 896879.4634500867, 233659.6613651459 896879.8202209317, 233659.91617297643 896880.1613367886, 233660.3401469241 896880.636221851, 233728.94101250623 896950.1911407136, 233811.42164069111 896869.6570681485, 233811.43917236518 896859.8579285489, 233790.3189274856 896838.4596876209, 233780.15108440607 896848.4608637665, 233748.9332289859 896818.7879813216)))",42.321719683000055,-71.09073974549995,0.0011838539999757,0.0018538890000172,2959,342.3423344947735
522,Puerto Rican Veterans Memorial Park,"Malls, Squares & Plazas",0.13484183,"MULTIPOLYGON (((235333.0618940393 898993.9831139876, 235302.83778502932 899026.6437071299, 235302.17144960037 899027.3010505511, 235301.72382558152 899028.3999156072, 235301.71940217444 899029.2806285056, 235338.70551343955 899014.4917709833, 235340.03614356084 899013.61761503, 235341.14338861275 899013.1827592244, 235341.81091895542 899012.3051584114, 235342.7038841851 899010.5479561266, 235343.81998889826 899008.3513418317, 235344.0533407213 899005.9301327097, 235343.40233733028 899003.5044766213, 235342.96705052955 899002.1810185623, 235342.52598030848 899001.9585336233, 235333.0618940393 898993.9831139876)))",42.34079997450005,-71.07134563949998,0.0003191910000168,0.0005123029999936,9215,1066.1320082356667
523,East Boston Greenway Extension,Parks,1.24227069,"MULTIPOLYGON (((239380.1545052529 903361.3668280761, 239380.0447700101 903361.2561335746, 239382.9182375833 903359.0793216109, 239379.64255157448 903359.7129906025, 239377.2103551173 903360.139561848, 239374.3388051871 903360.123465037, 239370.808347444 903359.443422605, 239368.6019551067 903358.9908501955, 239380.4631046172 903370.9419029523, 239378.23837432466 903373.7906040767, 239398.9151373001 903389.3123192822, 239404.1991097102 903392.4231796993, 239409.92366255954 903395.7564524708, 239419.4019814282 903399.3309531958, 239427.34146038798 903401.5764327439, 239432.63908366545 903402.2664239868, 239443.00950529648 903404.3052987081, 239458.67877365573 903406.8142700975, 239478.54724225818 903408.9066697676, 239500.85663114378 903409.0320903825, 239521.4015530435 903408.7074478404, 239566.32238687616 903409.108624059, 239648.48961243057 903408.0690353746, 239656.4415172112 903408.1139242479, 239667.26230231643 903408.6151177341, 239677.19837078883 903409.3314891384, 239689.34336317956 903410.0603553392, 239701.26118399273 903411.8883076697, 239712.29552701267 903413.711396479, 239727.5167230875 903417.3187841803, 239740.30811370088 903420.912457787, 239755.08239847093 903425.3976785775, 239764.1200152222 903428.750104021, 239786.63792233242 903438.9562609235, 239809.76208386326 903451.1917865886, 239831.76943680632 903465.6218657856, 239855.3164336386 903481.1610999898, 239855.51981757197 903484.2433655746, 239873.5336645809 903501.7320313154, 239932.8256434807 903560.9356715532, 239944.247523848 903572.2247148624, 240045.31542742054 903674.6284259607, 240134.5707480209 903765.7660097495, 240163.78097277097 903794.9824035652, 240165.9771110191 903797.1956625202, 240171.69585759036 903801.409721017, 240177.6430059902 903804.304581381, 240180.95239071574 903804.9837669662, 240182.2064116715 903804.2792564984, 240174.29317965632 903796.1974121121, 240168.74736080688 903793.078581527, 240162.59184473474 903787.9817256, 240149.2004042588 903773.6005010544, 240081.83914269012 903704.2998276101, 240058.34108573286 903680.3977275663, 240035.71736424902 903658.0411371863, 240013.97342740186 903636.3498876935, 240003.6535612463 903625.5074331616, 239946.8327033083 903568.0027481776, 239934.9702616231 903556.4912593771, 239859.06020697625 903480.0921019082, 239850.77690797823 903473.5731915449, 239840.64395504844 903466.961823494, 239832.77433603053 903461.8866431426, 239818.57855521288 903452.9547096178, 239816.003291583 903451.1477397142, 239795.47593759838 903439.5076263596, 239784.28768978192 903433.7521133976, 239775.9247348806 903429.3526742911, 239746.39337667858 903417.301051345, 239725.37462130914 903411.2136499432, 239701.3230090105 903406.6760504458, 239674.8353541224 903403.2252338993, 239614.53366827994 903402.8848951099, 239559.03606301505 903402.7921752837, 239498.51103007697 903402.8917809096, 239486.5819270847 903403.0447597578, 239471.5654525381 903402.3002191255, 239450.59361168655 903399.9814837547, 239430.216617651 903395.430573712, 239411.4685743967 903390.4834239446, 239393.00291856102 903374.5338651558, 239385.31396428795 903367.0079112289, 239383.09515345417 903368.7561842033, 239381.5613257895 903366.5466651302, 239381.1294582152 903364.7835304553, 239381.14541494913 903361.922668857, 239382.88793929445 903359.1365795872, 239376.71174269536 903364.7587644359, 239380.1545052529 903361.3668280761)), ((239380.1545052529 903361.3668280761, 239380.26440582168 903361.4774124344, 239380.26563942616 903361.2573718221, 239380.1545052529 903361.3668280761)), ((239382.88793929445 903359.1365795872, 239382.95954228338 903359.071333342, 239382.92442087326 903359.07813441, 239382.88793929445 903359.1365795872)), ((239382.9182375833 903359.0793216109, 239382.92442087326 903359.07813441, 239382.92865821603 903359.07149343, 239382.9182375833 903359.0793216109)))",42.38173075350005,-71.01700023949996,0.0039736810000476,0.0099101470000277,1602,185.34383908774151
524,Wood Island Bay Edge Park,Parks,0.59879283,"MULTIPOLYGON (((239760.12934022688 903422.9066380905, 239768.59459288133 903426.3612435121, 239775.9247348806 903429.3526742911, 239777.4077193457 903430.1327383015, 239777.9317430219 903430.4085159686, 239783.51154343088 903433.3519427696, 239794.30368684806 903438.9152652321, 239801.7918138021 903443.0890552041, 239805.42858267025 903445.1512965796, 239812.69603888216 903449.2724181901, 239816.09042834936 903451.2047728866, 239818.7428559478 903453.0701635204, 239823.69184256683 903456.1785536243, 239830.18800408716 903460.246445968, 239837.89152464145 903465.131846925, 239847.57408872238 903471.5691498371, 239856.81748366778 903477.5637679443, 239857.9481063948 903475.490560857, 239807.49085562606 903415.9637405125, 239780.70465271868 903382.937144443, 239760.12934022688 903422.9066380905)))",42.380362590500056,-71.01660108549996,0.0008480010000084,0.0011914009999713,538,62.24406081723155
525,Dearborn Street Square,"Malls, Squares & Plazas",0.0293237,"MULTIPOLYGON (((234713.92255746122 897806.2941016546, 234708.8837027945 897789.0095719697, 234707.08112817418 897788.5528082914, 234700.16270177808 897796.9059976611, 234712.37437447 897807.3148113394, 234713.92255746122 897806.2941016546)))",42.32990064100005,-71.07889182749997,0.0001686739999513,0.0001675110000292,6194,716.6165663604688
526,Babson Cookson Tract,Urban Wilds,2.41135373,"MULTIPOLYGON (((233737.48049951182 891520.4840596607, 233747.66400560728 891509.8792607815, 233758.60765809272 891498.4276146325, 233768.84211903941 891487.7212342856, 233780.01762809075 891475.8613080996, 233783.51271358208 891472.1521544538, 233770.66482014616 891452.7429251657, 233762.2756502764 891440.0598834149, 233752.81379876655 891425.7556615561, 233744.14691666336 891412.6537754631, 233734.56787736443 891398.1715177409, 233681.94069552305 891431.7697006544, 233681.10377582954 891432.4278185004, 233680.29178722276 891433.1167127606, 233679.50474246888 891433.8337176692, 233678.7428113399 891434.5778343317, 233678.0087943184 891435.3499647622, 233677.3037802838 891436.1466708072, 233676.6267761412 891436.968614159, 233675.9788585392 891437.8149113562, 233675.81673954747 891438.0427298619, 233675.3628449678 891438.6829100501, 233674.77766196063 891439.5728272428, 233674.22571082093 891440.4827861353, 233673.70567219733 891441.4126693204, 233673.2197866638 891442.3597106216, 233672.76780300707 891443.3246863588, 233672.3508122213 891444.3037140878, 233671.96889253345 891445.2976827838, 233671.62271238142 891446.3048184264, 233671.31384599925 891447.3236845481, 233671.04081011564 891448.3539408288, 233670.8048601707 891449.3918166754, 233670.60665396167 891450.4377595503, 233670.44578272427 891451.4909899485, 233670.32267166622 891452.5488440887, 233667.32280863484 891507.0569271446, 233704.0737912646 891508.7748293432, 233703.05248255932 891537.268712273, 233714.11547562192 891545.872900353, 233737.48049951182 891520.4840596607)))",42.27299295550006,-71.09116898899995,0.0013306150000289,0.001406443999997,2788,322.55844155844153
527,Paula Titus Park,Parks,0.18237447,"MULTIPOLYGON (((233330.9743775523 897379.7796386608, 233329.21151592754 897377.1473044556, 233319.08479094214 897362.0270164262, 233294.25856425212 897376.6627845195, 233299.95469937078 897401.3852227875, 233300.77278274298 897400.5451332292, 233301.61917155757 897399.7327249876, 233302.49261736902 897398.9505469382, 233303.3932855511 897398.1984888035, 233304.31960059982 897397.4785425051, 233305.27041123158 897396.790147227, 233306.2440568827 897396.1358498777, 233307.23980522278 897395.5136476136, 233330.9743775523 897379.7796386608)))",42.32621443400004,-71.09583478849996,0.0003551479999828,0.0004456270000332,2487,287.7341621792841
528,Watson Park,Parks,0.10689584,"MULTIPOLYGON (((235558.91556080803 899333.6402198328, 235554.4283093534 899330.133563845, 235554.00406402478 899330.7605623296, 235548.74801357533 899322.966194989, 235544.5461330792 899325.5484958735, 235540.12120912853 899328.5025595387, 235549.41884804732 899342.0922960133, 235552.83564464416 899347.1404032982, 235556.46068407182 899352.4942522122, 235570.75063152163 899342.883241825, 235567.52939172785 899340.3576924147, 235565.39461171656 899338.6962735355, 235563.01531220836 899336.8621139457, 235560.12065815742 899334.5743718834, 235558.91556080803 899333.6402198328)), ((235538.77701579608 899337.2316974106, 235535.48176005526 899332.1321161625, 235526.96422064674 899337.7542459564, 235530.40664981137 899342.7559301835, 235538.77701579608 899337.2316974106)))",42.34372506550005,-71.06858364799996,0.0002654810000422,0.0005316919999813,9604,1111.1374722838136
529,Nonquit Street Green,Parks,0.3404661,"MULTIPOLYGON (((235603.89917331468 896506.7465930083, 235593.86559094314 896490.1221886061, 235589.1663787671 896482.3363281044, 235582.9573176902 896472.0488139789, 235578.1293260685 896464.0493745828, 235565.0412837366 896471.7110223814, 235570.12336489174 896479.8542502815, 235576.37673974695 896489.8742813803, 235578.85492747714 896493.845056253, 235574.05049112515 896496.6706540571, 235565.0695591225 896482.7770070237, 235553.4632255426 896489.7924820966, 235556.3987396354 896494.5366592702, 235558.83677214637 896498.4785661055, 235562.05836846837 896503.6874954954, 235563.51692355218 896502.8335801797, 235574.93786686458 896522.5674576778, 235591.18532589512 896513.5831176711, 235603.89917331468 896506.7465930083)))",42.31811642950004,-71.06839624049996,0.0005269690000204,0.0006128669999725,4786,553.717611656636
530,Mahoney Park,Parks,0.38110158,"MULTIPOLYGON (((236976.03561219823 899146.7672028831, 236953.912643018 899121.5956862484, 236936.51150380351 899136.6235809226, 236958.5420364327 899161.7781178679, 236980.5805305472 899186.9399878699, 236998.09527132977 899171.866146252, 236976.03561219823 899146.7672028831)))",42.34200770600006,-71.05138175799996,0.0005870119999826,0.0007495880000192,5083,588.0791099144758
531,Boundary I,Urban Wilds,6.92577563,"MULTIPOLYGON (((229994.69497348962 891116.622922861, 229848.74259952892 890939.8200851321, 229823.175262438 890915.7713261478, 229818.43693608284 890932.1316802507, 229735.13373980808 890974.5245208462, 229908.97048709178 891183.5927737195, 229994.69497348962 891116.622922861)))",42.26934764300006,-71.13798955649997,0.0024078840000356,0.0031535690000055,165,19.0897212543554
1340,Sprague Pond,Urban Wilds,1.19620239,"MULTIPOLYGON (((229839.3918678839 887071.2874672301, 229895.3779640305 887140.8894717018, 229881.939179466 887151.8626046214, 229894.35496987152 887167.7811417304, 229921.1053365648 887146.733670417, 229920.48399518925 887145.9448415858, 229919.09681173036 887143.8151941434, 229917.8658066111 887141.8590432088, 229916.56988569573 887139.6392580407, 229915.0347974246 887137.311380677, 229914.06663591633 887135.7184514796, 229912.78923677 887133.0049066597, 229912.00360254958 887131.2317011469, 229911.20988824853 887129.417363683, 229910.61187586287 887128.1883339018, 229910.22027070058 887127.0260484777, 229909.83789927617 887125.6332107845, 229909.71010676806 887124.5872308158, 229909.6571746637 887123.4263841831, 229909.65197515293 887122.7267012189, 229909.6050243777 887122.1009278549, 229909.31924657102 887121.3258549127, 229908.97524330468 887120.6165131376, 229908.5478104956 887120.0960886151, 229908.13688620564 887119.5757342443, 229907.75283566178 887118.5779830165, 229907.5514056716 887117.3588577284, 229907.3336896923 887116.1066740293, 229907.27933597716 887115.2998171323, 229907.1769224768 887114.0893320198, 229907.13944012532 887113.2165682993, 229907.12719722654 887112.2122880276, 229907.1984768316 887110.977771033, 229907.32009850862 887109.5707463954, 229907.49881384015 887108.3450163984, 229907.7022001191 887107.1604889261, 229907.9126263364 887106.223021959, 229908.02376921344 887105.3591091408, 229908.07773594203 887104.3139013422, 229908.096110161 887103.8942273139, 229908.19687511158 887103.4913423618, 229908.45723781426 887102.4963285979, 229909.11271439225 887099.9143999683, 229909.96249509178 887096.3041878295, 229910.3335113482 887094.5606661187, 229910.69083065132 887092.3690100652, 229910.7886465593 887090.6202179828, 229910.7974163643 887088.5364899922, 229910.77559686636 887087.6103658025, 229910.67656934168 887086.5938318619, 229910.51400409584 887085.3584325822, 229910.25011782168 887083.6851899028, 229909.66547914772 887081.4833120371, 229909.16898614698 887079.8477353258, 229908.50440944478 887078.2756459223, 229907.91682031535 887076.8069611386, 229906.81669060065 887074.4099566974, 229905.48551271597 887071.7418368906, 229905.0893298986 887070.8012379344, 229904.52398477434 887069.2063557771, 229902.96871824987 887064.9391389937, 229901.41319083996 887060.7523397045, 229900.14021653731 887056.506538148, 229898.54517493385 887052.1186372731, 229897.14777571295 887048.6759348332, 229894.51408835567 887041.8519729176, 229893.3365941359 887038.9128189377, 229892.0602839469 887035.4506382497, 229890.98247027758 887032.7329469451, 229890.58021945044 887031.8596345132, 229839.3918678839 887071.2874672301)))",42.23378641300005,-71.13800620649997,0.0012235480000413,0.0009938110000007,178,20.59375989863795
