SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj11_id,obj12_id,obj13_id,obj14_id,obj15_id,obj16_id,obj17_id,obj18_id,obj19_id,obj20_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,obj11_dist,obj12_dist,obj13_dist,obj14_dist,obj15_dist,obj16_dist,obj17_dist,obj18_dist,obj19_dist,obj20_dist
176,Mother's Rest at Four Corners,42.29763808900006,-71.07199465649995,0,E32009,C32110,C32038,C32111,C32037,C32041,C32066,C32055,B32031,C32030,C32043,B32029,B32028,C32062,C32108,C32099,C32092,C32033,C32094,C32027,0.6813868538755378,0.7185641395319557,0.759563016459982,0.761893683169356,0.8971076906171068,0.9287079019708898,0.9643341880946752,1.092976762950801,1.2165919374392782,1.243912628598506,1.2526979439304133,1.2754150615221855,1.3151508678045043,1.426743824560023,1.578520628351889,1.5878734334490667,1.9770648133728912,2.0298834387052875,2.086609486385677,2.108304726500755
177,Ripley Playground,42.29938254150005,-71.07608837349997,1,C32111,C32037,C32110,C32030,B32028,C32038,C32043,E32009,B32029,C32041,B32031,C32099,C32055,C32066,C32027,C32062,C32108,C32092,C32094,B32022,0.40655071580710145,0.5351978537204399,0.7508925305333908,0.8382330818304528,0.9747132724769485,1.0081905975391807,1.0304795708012127,1.0600695001324691,1.1043203261376875,1.2398071713789487,1.2616099719359333,1.293865262282903,1.3391771818902063,1.348828183151634,1.7095452170796752,1.7546819697026057,1.8411242363360718,1.8864041533889502,1.9186271154201864,2.063111403967073
178,Garvey Playground,42.28804907700007,-71.04557592699996,0,C32040,C32066,C23109,C32062,E32009,C32041,C32108,C32055,C32038,C32033,C32110,B32031,C32014,C32103,C32111,B32029,C32037,C32090,C32043,C32013,0.860638086155891,1.3542373952658953,1.4517068605349819,1.4559775947775082,1.6442828361231931,1.7018741451518207,1.7820998482836585,2.005353987308764,2.07302464680795,2.502993140051382,2.6066849685875173,2.6336489460051604,2.711733714076974,2.955006156562998,3.075485431080045,3.1949697194120668,3.205764192650388,3.3364050579994506,3.3957801735964477,3.525207513528374
179,Ventura Playground,42.27063940500005,-71.06242139649996,0,C23109,C32040,C32062,C32103,C32055,C32038,C32066,E32009,C32045,C32044,C32050,C32110,Z32999,C32092,C32041,C32043,C32094,C32108,C32099,C32111,0.9336275539655748,1.4262827332200738,1.6114347633883916,1.6927388816010995,1.942099331583247,2.2694372751831757,2.270103796055712,2.4240305152341914,2.5401584412411484,2.5722354293346408,2.6069991092186857,2.6817172578784043,2.839648004831738,2.878763593914843,3.1499119548454395,3.322379099974963,3.3346772991770206,3.651122628238152,3.7754473845404735,3.794550162403544
180,Geneva Cliffs I,42.30381659150007,-71.07277068049996,2,C32111,C32037,B32029,B32031,B32028,C32030,C32041,E32009,C32110,C32038,C32108,C32043,C32066,C32099,C32033,C32027,B32022,C32055,C32062,B32027,0.390040632332548,0.4799133380092553,0.5814432361383256,0.7234611840324026,0.7745294240979439,0.9759146462089983,1.0338987191530349,1.2831529369720895,1.2883322892308435,1.443749306850268,1.465170865839389,1.5017550150539491,1.523236651402572,1.670282783756359,1.6737448475411196,1.6878193097942853,1.7078148662651413,1.7776061374101861,2.079825153281519,2.1066582346098595
181,Hayes Park,42.343761529000034,-71.07548760649996,5,C32077,C32060,A32009,C32003,C32000,C32007,D32002,C32006,C32004,D32049,C32093,D32005,C32063,D32046,C32056,C32008,D32045,D32013,B32005,D32061,0.11640671642765966,0.15040068770958895,0.2683971885154028,0.4683160654139522,0.4989919553674898,0.5020314685267633,0.5711557585785226,0.575960563387615,0.5807919067917413,0.6661285397200072,0.6720244791326266,0.6843471799694058,0.6849226663867481,0.7076520228920049,0.7592317222679846,0.7752416989500827,0.8044418761150799,0.8161046589214179,0.8309192483334161,0.8758917753012192
182,Peters Park II,42.34307874050006,-71.06706343299996,6,D32002,C32057,C32000,C32035,C32025,C32093,C32060,D32048,C32061,C32006,C32053,D32043,C32009,A32009,C32077,D32049,D32011,D32042,C32003,D32007,0.13001492495691425,0.2603784814581657,0.3242393230251595,0.32849754328409647,0.3515136446412137,0.3913546566908602,0.5216373112815577,0.5358093273546285,0.6462458115556313,0.6710750055565909,0.6800784709478008,0.7210280867087732,0.7315527792005394,0.7492331471296929,0.751992407863195,0.8142570184182226,0.8209609408008359,0.9046661086874602,0.9484977589741821,0.9825477952883572
183,Peters Park I,42.34326168250004,-71.06739187049996,7,D32002,C32000,C32057,C32035,C32025,C32093,C32060,D32048,C32061,C32006,C32053,C32077,A32009,D32043,C32009,D32049,D32011,D32042,C32003,D32007,0.12956717017344316,0.24076251362574366,0.2633371786788627,0.3379942648398415,0.3536559947121045,0.39499776736334086,0.477283329820267,0.5158031646683744,0.6525485351733211,0.6558645691469739,0.6903450617611655,0.7015082605647762,0.7103508667340465,0.7189852304534788,0.740763098444734,0.7473224892588481,0.7912184697527949,0.8651465770315215,0.8680895095200216,0.9296136815809746
184,Rotch Playground,42.34164598700005,-71.06413830049996,6,C32035,D32002,C32057,C32025,C32053,C32093,C32000,C32009,C32061,D32048,C32060,C32006,D32043,C32024,A32009,D32011,C32077,C32029,D32049,D32042,0.23302849685783064,0.3182809951055811,0.3355984459709345,0.4223211570289342,0.4513179721733525,0.4670016398050947,0.5400850252732283,0.5444818015124692,0.6309024340756337,0.7039621145268111,0.7641685163861528,0.8138759082344099,0.823658548834303,0.9141570587140726,0.9730106093969902,0.9977881342732979,1.0077038376162957,1.0157125740551316,1.0345263453989841,1.0960860484049764
185,Ringgold Park,42.34328005750007,-71.07012553899995,4,D32002,C32000,C32060,C32093,C32077,C32057,A32009,C32006,C32025,C32035,D32048,D32049,C32061,C32003,D32013,D32011,C32007,D32005,D32043,D32042,0.192407877220485,0.20742833885799586,0.3158823832841057,0.42385038552150106,0.5236566513526433,0.5324355751927509,0.5638432112772161,0.5874379094233076,0.6139834311493374,0.621129221025476,0.6686705198923775,0.6895041794609048,0.7127984546636534,0.7277067887228252,0.8800662028191841,0.9000270340717417,0.9161674164378072,0.9244095680992901,0.9277193790655113,0.9376133002696323
186,Blackstone Square,42.33967486550006,-71.07357072799996,6,C32006,C32093,C32060,A32009,D32002,C32061,C32077,C32004,C32056,C32005,C32000,D32059,D32061,C32063,C32003,C32007,B32026,C32057,C32035,D32049,0.06602892990825052,0.249838258634483,0.25747838177810517,0.27217840281835676,0.37700840676596536,0.4584860317937318,0.5530551383317489,0.6063965547848978,0.6133431722377032,0.6220685145080196,0.6472414209535421,0.6477746632993178,0.7070896106465279,0.7601004200671955,0.9008440896704917,0.9112623015206723,0.9286112020740599,0.9543928060512645,0.9722203991479796,1.0298993420384854
187,Franklin Square,42.33882152100006,-71.07253165799997,6,C32006,C32093,C32061,D32002,C32060,A32009,C32005,D32059,C32077,C32056,C32000,C32004,D32061,C32063,B32026,C32035,C32057,C32003,C32007,C32025,0.062287509269299685,0.16306578594280022,0.33075062071997613,0.37227843951628703,0.37389042891975016,0.3996087202743211,0.6211067851824479,0.663011187509224,0.6757795540257568,0.6848962273792638,0.6981301279360722,0.7142930405196768,0.766410287458111,0.8694370638671172,0.9225685251638093,0.9484565139560057,0.9528452743213245,1.0163253271998225,1.0375589917282446,1.0440392613945004
188,South End South Burying Ground,42.337971208000056,-71.07395798649995,6,C32006,C32093,C32061,A32009,C32060,C32005,D32002,D32059,C32056,D32061,C32004,C32077,B32026,C32063,C32000,C32007,C32003,C32057,C32035,B32005,0.011236246849990252,0.32759947395587996,0.381105858247463,0.3990599735558855,0.4460925263546685,0.49065853387027314,0.5245833481883709,0.536136020172456,0.5881260562450132,0.6589712616089884,0.6592192440658806,0.7231660193811301,0.7925205390136827,0.8138133581867814,0.8346746001296028,1.0511217009591878,1.0829176010699313,1.1050847314003636,1.1078078456011036,1.118967298612981
189,Worcester Square,42.33670725800005,-71.07474853649995,6,C32006,C32005,C32061,D32059,C32093,A32009,C32056,D32061,C32060,B32026,C32004,D32002,C32063,C32077,C32000,B32002,B32017,B32064,C32007,B32005,0.18351386097149036,0.38022581857824184,0.44292298134451574,0.4468756093182187,0.484124877934667,0.4958371026874847,0.5590651227779684,0.6104338522055215,0.614517926130962,0.677330738104877,0.6788595863725166,0.7132039668867236,0.8289761707133148,0.8612820719906957,1.0299543354984406,1.0580866910400637,1.0618997408207946,1.0751150892596133,1.1458889134159114,1.1461010337396251
190,Carter Playground,42.33887758000003,-71.08469507799995,9,C32063,C32056,D32061,C32004,B32002,B32062,B32005,B32064,D32059,Z32997,A32009,C32005,B32026,B32059,C32006,C32007,C32077,C32060,B32018,B32021,0.17825266332454454,0.18100559352498688,0.1912966712388859,0.22705443120378613,0.2566196539883767,0.3904884261278412,0.43318067213474787,0.4339547581226631,0.45525518739223153,0.5548585684523989,0.5915659508499644,0.5916834638823246,0.6702974178856745,0.7671621512718076,0.7856355457148982,0.7931880344119028,0.8333416199383975,0.8444315533825694,0.8551107591051924,0.8596476410191417
191,Titus Sparrow Park,42.343577910500045,-71.07995068749997,7,C32077,C32007,C32004,A32009,C32063,C32060,B32005,C32003,C32056,C32008,D32046,D32061,B32018,C32006,D32005,D32045,D32059,C32000,D32002,D32049,0.2558602781249011,0.27232531283849726,0.27712419600991184,0.2937484961964334,0.30451131931460973,0.41148243045811134,0.41169074054686633,0.5248084254577462,0.5391175102486432,0.5554196940082727,0.61026779942337,0.6445617795838655,0.6607371675943654,0.6786647483937553,0.6819118597196198,0.782356054202487,0.8023349026383433,0.8071070638908782,0.8622345522770204,0.8684765652318486
192,Waltham Square,42.34061059050004,-71.06768221499996,3,D32002,C32093,C32061,C32000,C32006,C32035,C32060,C32057,C32025,A32009,C32053,C32077,D32048,C32009,D32049,D32043,C32003,C32005,C32004,D32059,0.13013161489327874,0.2192584036625947,0.4418607496678501,0.537659423161875,0.5568244913667677,0.5597591121387692,0.5608613124407629,0.5917883969741836,0.6849567108364237,0.7401678120075856,0.825956447785424,0.8401823167641139,0.8845378720295716,0.9185925316619111,1.049268379572451,1.070792556400236,1.0891671744476645,1.103303246323964,1.1296199406032188,1.1566067646790261
193,Harriet Tubman Square,42.34344720700005,-71.07792478899995,6,C32077,A32009,C32060,C32004,C32007,C32063,C32003,C32056,C32006,B32005,D32046,C32008,C32000,D32005,D32061,D32002,D32049,C32093,D32045,B32018,0.16952102795846666,0.2427214247954826,0.3013088838225493,0.3956358587430301,0.3993674995637149,0.48005665796535857,0.5093458757446878,0.6151105715161823,0.6231485062023152,0.6306758276048756,0.6801873257593941,0.6886718050037979,0.6968213237086692,0.7054752745807339,0.7307626020640695,0.7512638842786991,0.7977326339192449,0.8051218149617566,0.8192932200377945,0.841215418255017
194,Concord Square,42.34134458400007,-71.07886754199995,8,A32009,C32004,C32063,C32056,C32060,C32077,C32006,D32061,C32007,B32005,D32059,C32005,C32003,C32093,D32002,C32008,D32046,B32018,C32000,C32061,0.13596567606843832,0.21588763448148615,0.3345624989450837,0.38099862483413827,0.39020572542492854,0.3985573532442024,0.4429303234597888,0.4971429148591734,0.5315301317508581,0.5710456616791661,0.5794134988953067,0.6411948060392508,0.7289617518368723,0.7351480416444334,0.7845282022274966,0.8132337371722407,0.861165128887727,0.8712187244908551,0.8789812540530243,0.9079584490189277
195,Ramsay Park,42.33453206050007,-71.08062616249998,7,C32005,D32059,B32026,D32061,C32056,B32064,B32017,B32002,C32006,C32004,C32063,A32009,B32059,B32055,C32061,B32062,C32093,C32060,Z32997,B32005,0.03242446559195077,0.05170779201079203,0.09721668575802415,0.2876350649193151,0.3467047977711984,0.47209527520208955,0.4912336483661514,0.5410456864094185,0.5922271319599272,0.6086703584610851,0.6973659652201886,0.7110013198120215,0.8593294368179393,0.8657618021330458,0.8758039083841258,0.8892981630495024,0.9214016757339055,0.930771401678835,0.9927378049893151,1.010689662930985
196,Commonwealth Avenue Outbound,42.345054285500055,-71.13869199699997,8,D32034,A32017,D32033,A32012,D32035,D32054,B32035,A32002,A32001,D32028,A32045,A32040,D32001,D32029,A32011,A32003,A32005,A32019,A32006,A32008,0.009613753641011576,0.013076944849427776,0.026260409386827107,0.05927638002785377,0.0911871133829449,0.3216880266294095,0.3448547852311779,0.446328548241398,0.5128139001033675,0.781130079016812,0.8751883940091048,0.9711725944717855,1.099086151211801,1.1864137983932597,1.3032034756290751,1.3427388908255187,1.3634624197002823,1.4195819813724866,1.455973600572179,1.6620453575463274
197,Commonwealth Plaza,42.35105828500005,-71.11255375099995,1,A32003,A32002,B32060,A32008,A32012,D32032,B32058,B32020,B32015,B32037,B32010,B32034,D32035,A32004,A32006,B32006,A32056,A32040,A32017,B32003,0.32992874306979764,0.5126806445927394,0.6997797262179667,0.701359420132766,0.9128479014851453,0.9725822417807946,1.069574108028542,1.1107797162903081,1.1425636920032103,1.245030581656566,1.2774058759749,1.4110966281392567,1.4383065249162348,1.4438646994348283,1.518403727546335,1.534089320360752,1.5990044977952782,1.6387122403773615,1.6489129086240728,1.6860912339331848
198,Union Square Plaza,42.35348909450008,-71.13733773049995,2,A32001,A32045,D32034,A32017,D32035,D32001,A32005,D32054,A32040,A32012,D32028,A32019,A32002,A32011,D32033,A32052,D32029,A32006,B32035,D32031,0.0,0.4745713081412824,0.551522995386586,0.568576599992973,0.6907624519178992,0.8427822461641328,0.8620717339705394,0.9283795518845008,0.9738280793462902,1.0550259108965807,1.1000219225486936,1.3586913705736523,1.4551948882524437,1.474069213838449,1.8142537934030782,1.8752689292702542,1.8821406530349067,1.8993943635565074,2.2072705423394905,2.349550641844376
199,Chester Square,42.33828998850007,-71.07914680299996,8,C32056,D32059,D32061,C32004,C32005,A32009,C32006,C32063,B32026,C32060,C32077,B32002,C32093,B32005,C32061,B32064,C32007,D32002,B32062,B32017,0.15826678408811684,0.24744863056839123,0.24914561441695804,0.286543098418107,0.2997044882862723,0.3495161906830026,0.3728218380192476,0.4257085289109316,0.5845733942858445,0.5923840410250336,0.7040064627560034,0.7211873689538083,0.7337375734577037,0.7513437877263764,0.8034069322025008,0.8039272845176346,0.8644198462696104,0.8813679624462198,0.8874856775263844,0.9730871553713404
200,Msgr. Reynolds Playground,42.34042070000007,-71.07058809799997,6,C32093,D32002,C32006,C32060,C32061,A32009,C32000,C32077,C32057,C32035,C32025,C32004,C32005,C32056,D32059,C32003,D32048,D32049,D32061,C32063,0.13378406634379028,0.163135064651243,0.3367268333799409,0.3580590866468322,0.41934502653341793,0.4990547933796175,0.5362516617556584,0.6613626476893276,0.7441385010653458,0.7519466228855142,0.8360838122243429,0.8838300698088623,0.896410513214548,0.9167856606790918,0.9339626759636742,0.9601061539610317,0.9720872676237936,1.0011505765315274,1.0109511484668268,1.0318546796162986
201,Rutland Square,42.341811107500064,-71.07815763249997,8,A32009,C32004,C32060,C32077,C32063,C32006,C32056,C32007,D32061,B32005,D32059,C32003,C32093,C32005,D32002,C32008,C32000,D32046,D32005,B32018,0.06393179075871398,0.292090023802255,0.3133202131840789,0.320096237148221,0.3998614962171797,0.4264977369760858,0.4577619362806464,0.4911799173243636,0.5735060694923722,0.605959957155355,0.6430048502846295,0.6587227164792101,0.6893191266867272,0.6950675487903687,0.718969918301024,0.7788117864737043,0.8012048629875957,0.8068705537675739,0.8482399842853221,0.8727313659412284
202,Hiscock Park,42.34267857100005,-71.07818705049996,6,A32009,C32077,C32060,C32004,C32063,C32007,C32056,C32006,C32003,B32005,D32061,C32008,C32000,D32002,D32046,D32059,C32093,D32005,C32005,B32018,0.17801332603000758,0.25311182433177953,0.31245003363886387,0.33330263754610384,0.43520030743333016,0.4609618088255754,0.535418685505296,0.5670423729717498,0.5977167492776561,0.6247923452385813,0.6518384156598955,0.7510619362514267,0.7533766487265418,0.759783324565302,0.7601378321118161,0.7631171340622709,0.7829902172521013,0.792046335513571,0.8286632589181319,0.8732156575105272
203,Billings Field,42.28138444000004,-71.15609694699995,2,C32086,C32085,C32087,C32059,C32046,C32047,C32048,C32079,C32106,C32089,C32105,C32104,E32013,E32014,E32010,D32052,E32001,D32040,Z32999,C32094,0.08773284030284159,0.42071032359425825,0.5871777915798233,1.573621430084477,2.244433820189997,2.302265938564621,3.0257572669761563,3.1257054277662686,3.271200490845972,3.5739838207655557,3.7335620047108753,3.7764669578096153,3.795745768735076,3.7976979488248053,3.9553890628325683,4.175951178001696,4.4067518804564365,4.746248192016284,4.881988485047706,4.985322950642579
204,Mount Benedict Cemetery,42.29697232250007,-71.16780103099998,0,C32085,C32086,C32087,C32059,C32046,C32047,C32048,C32089,D32052,E32010,B32035,E32001,C32079,C32105,D32033,D32040,C32106,E32005,E32003,D32041,1.4054508447211327,1.4718965156871755,1.7989409102547715,2.482974689945861,3.1228194753815295,3.127039746108063,3.5056311191054856,3.903751217348681,4.059958426831066,4.074111107357993,4.151893719699776,4.17881575818063,4.321175552761638,4.587701756208074,4.617612450367041,4.716545131623054,4.835949326980046,4.864853800332773,5.210763029455043,5.353511601359622
205,Mount Lebanon Cemetery,42.29011793250004,-71.18024144949996,0,C32086,C32087,C32085,C32059,C32046,C32047,C32048,C32089,C32079,E32010,B32035,D32052,E32001,C32106,C32105,D32033,D32040,C32104,E32013,E32014,1.7899422169255554,1.8469911360062479,1.8917136604181792,3.224709658674123,3.9165922033026126,3.9405568763385594,4.4433075915840385,4.890755256593546,5.018641660788815,5.111803601385242,5.127524552304891,5.136591130510471,5.268951988760316,5.316442909385533,5.433359820133797,5.57089006667073,5.78684312043226,5.814433688899974,5.83693840777972,5.8494543288913325
206,Gethsemane Cemetery,42.28690826800005,-71.17925860649996,0,C32087,C32086,C32085,C32059,C32046,C32047,C32048,C32079,C32089,C32106,E32010,C32104,D32052,E32013,C32105,E32001,E32014,B32035,D32040,D32033,1.4643495653886085,1.6668434777928538,1.9469526125486707,3.3262700165421193,4.0285296244735695,4.0674900244609615,4.666609338850672,5.025492770832658,5.1574795551612205,5.163310456984374,5.4260443563293865,5.493979986993909,5.499851955341111,5.539330908563666,5.552537095587086,5.655669680040031,5.67511949128835,5.725301059564278,6.137398743380029,6.172866881161072
