SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist
234,Stonehill Park,42.254873129500055,-71.14102312899996,0.0,3.0,5.0,4.0,1.0,6.0,0.0,2.0,1.351113414852218,3.647772377139412,6.714833061474173,6.890991766961317,9.506469811539157,10.35276551395329,15.708928158930327
235,Strandway/Castle Island,42.334917663000056,-71.01801640249997,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,4.060168384721966,4.415162582959878,5.999323812994826,7.57650897758424,9.818673286782893,10.608494965084214,13.457564831450204
236,Marine Park,42.33596531400005,-71.02354382249996,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,4.223498443216468,4.274681597884311,6.177374942489374,7.74426904546267,9.995795059693386,10.6565580036518,13.637318308098374
237,UMass Harborwalk,42.31236661400004,-71.03951999749995,0.0,6.0,1.0,4.0,2.0,5.0,0.0,3.0,2.682531014497152,3.3141250770613917,5.607795641417406,6.761266190198247,7.38399990069203,9.63714333352526,10.78435382648529
238,Malibu Beach,42.30853351400006,-71.04588314949996,0.0,1.0,6.0,4.0,5.0,2.0,0.0,3.0,2.552524682955334,2.7267507092861636,5.382198052146249,6.9304470339724595,6.942016004534781,9.673731368874229,10.02892099250074
239,Victory Road Park,42.29745540750005,-71.04576682999996,0.0,1.0,6.0,4.0,5.0,2.0,3.0,0.0,2.2668853580542385,3.7179372969450846,5.7510276488429755,6.854667196244223,8.484054906444623,9.563343231938621,10.34662574718711
240,Parkman Memorial,42.31626677400004,-71.12395426399996,0.0,4.0,5.0,0.0,6.0,1.0,3.0,2.0,0.6610965726926953,3.0326071666555268,3.9890170153138933,4.10082196009194,4.9084233166754325,7.932257107533312,9.280363113302352
241,West Roxbury High School Marsh,42.28238222350004,-71.17352590499996,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,3.563524445140205,5.078441123603982,5.716380689625956,7.242699192408698,8.240166008292341,9.247679718068817,14.845941530577504
242,West Roxbury Parkway,42.28646082800006,-71.14433320149996,0.0,5.0,4.0,3.0,0.0,1.0,6.0,2.0,1.3696249590519987,3.028887362990483,3.5758493653721923,5.5695432543664625,5.839954860357839,6.574503401754116,12.187220862697142
243,Florida Street Reservation,42.29159218500004,-71.06001425349996,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,0.9826833264705601,3.8350319098355174,4.970552301262025,5.651838340233333,8.294278573940014,9.351205237165455,9.863052129829471
244,Tenean Beach,42.29128856750003,-71.04297528499998,0.0,1.0,6.0,4.0,5.0,2.0,3.0,0.0,2.286569126715383,4.302651667951197,6.121285401065473,6.964671109021675,9.067287134799015,9.356800321395587,10.833194770943514
245,Cedar Grove Cemetery,42.27643328150003,-71.05886826249997,0.0,1.0,6.0,5.0,4.0,3.0,2.0,0.0,1.542032118636057,5.182876853045131,5.584520207037247,5.810276234975781,6.900337370526484,10.611280811339853,10.863007482519894
246,Martini Playground,42.24469211750005,-71.12707176849997,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,0.6979373700182219,4.450047693523218,6.575749187342714,7.356000600847123,9.697251729970992,11.48578129192135,15.936032162934973
247,Reservation Road Park,42.24930850450005,-71.12910025099995,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,0.7377614887336073,3.9003946545758583,6.282027047030389,6.836621010737091,9.26845532611554,10.915718118377079,15.507098874764818
248,Colella Playground,42.24456375500003,-71.13457238899997,1.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,0.22717035171568298,4.655436562532272,7.178773071946959,7.654199340053144,10.168133594066727,11.553023444511947,16.405339195080796
249,Neponset Valley Parkway,42.23990133300006,-71.12968269199996,1.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,0.14881485870272773,4.621042000331561,7.128465813533915,7.625756727565472,10.156389072370887,11.510470232141161,16.392750786168406
250,Dooley Playground,42.254240655000046,-71.13442888299994,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,1.2565540606155459,3.6016832003825243,6.479847729251235,6.627578949696044,9.25716882116235,10.492016379090153,15.48269562013884
251,Stony Brook Reservation I,42.26097330300007,-71.13734439349997,1.0,3.0,5.0,4.0,1.0,6.0,0.0,2.0,0.4030583447083079,1.566619114427003,4.599995541412863,5.863360088158467,7.708618123203112,8.119015338291787,13.787335316794541
252,Patrick J. Kelly Park,42.37546930700006,-71.05755127949996,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,1.3619286636713697,5.75358558088487,8.429307071033563,8.468217378426253,9.549865096495541,11.459083062945597,16.09502259413547
253,Clark/Cooper Community Garden,42.28842417000004,-71.10315168149995,0.0,5.0,1.0,4.0,6.0,3.0,0.0,2.0,1.9927095198979208,2.478023807483604,2.7192577594196465,4.556960334817398,5.65048358879116,7.729319267346844,10.79331331611654
254,Kennedy Garden,42.26565726500007,-71.09576824749996,0.0,1.0,5.0,3.0,4.0,6.0,0.0,2.0,3.33186902554153,3.5405865666067435,4.203899505056524,5.370668784084541,6.808563884476759,10.286625149048692,12.975001174636542
255,White Stadium,42.30959817400003,-71.09530099049996,0.0,4.0,6.0,1.0,5.0,0.0,3.0,2.0,1.4547288882826415,2.3209580818044,2.7621952776590373,3.5859194045966163,6.245735448181048,7.988323828718651,8.458450758326654
256,Havey Beach,42.27496817800005,-71.17527485899996,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,3.7928219330980446,4.34873398274652,6.198706216589773,7.878508607598482,8.431168708216793,9.675302868012087,15.414696715023766
257,Millennium Park I,42.28235431300007,-71.18361867949994,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,4.036818044193718,5.412888671925788,6.035792155294753,7.297709660676719,8.71991825864411,9.578686789242623,15.114853309331194
258,South Street Mall & Courts,42.30793884000005,-71.11512896249997,1.0,4.0,5.0,6.0,1.0,0.0,3.0,2.0,0.4510652953205774,2.5888014285021805,3.79971008239672,4.061043055746602,5.429286622985056,7.418830442263329,9.641029582057449
259,First Church Cemetery,42.31042589900005,-71.11666529199996,1.0,4.0,5.0,6.0,1.0,0.0,3.0,2.0,0.24685709087263796,2.7910097911738605,3.7851677752210757,4.303087371839451,5.124368942290412,7.649766266581624,9.513738065212005
260,Golden Stairs Terrace Park I,42.36493838600006,-71.03411008599997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.2453558687202773,5.541715898768487,8.822119288009933,8.87587447091601,10.01327168902887,11.660088306281592,15.970954892583753
261,The Rockies,42.365106313500064,-71.03495577199996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.1476008028768185,5.5081753117462355,8.763211187110057,8.855989174522731,9.901037554582214,11.615369887202762,15.948170555383598
262,Childe Hassam Park,42.34611835800007,-71.07465280699998,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,2.321653127435081,4.2656575117067215,4.974022496952553,6.2314453522135365,6.49914688030956,7.947028529907311,12.542462331352864
263,Nellie Miranda Memorial Park,42.31875414750005,-71.06518267499999,0.0,6.0,1.0,4.0,5.0,2.0,0.0,3.0,1.055269402088903,3.2330224814415125,4.107286940978018,6.312794350865123,6.5787516971193565,7.968690351626932,10.27925706709332
264,Grove Hall Plaza,42.30913831150005,-71.08323984599997,0.0,6.0,1.0,4.0,5.0,0.0,2.0,3.0,1.8954967624120234,2.311625535613282,2.572154046788454,4.481903880746209,7.210276670256744,8.12896752573019,8.57641343943832
265,Chestnut Hill Reservoir Garden,42.337892712500064,-71.16118360799996,0.0,0.0,4.0,5.0,6.0,1.0,3.0,2.0,1.2532056431656864,4.7858238589830915,6.29852342891454,7.237930983715175,9.072980924789348,10.738819825834044,10.744561005546545
266,Ohrenberger Play Area,42.26078918150003,-71.14935242049998,0.0,3.0,5.0,4.0,1.0,6.0,0.0,2.0,2.202876869598927,3.2770488784419927,6.33633456192349,7.080579061400873,9.348428064732168,9.641794510259524,15.48319557894464
267,Wilson Square,42.35340622850006,-71.16511675899994,0.0,0.0,4.0,5.0,6.0,1.0,2.0,3.0,1.113046900339008,6.189268151081716,8.005042520648407,8.062929707697005,10.41727136299212,10.518739799535991,12.488373155065048
268,Little Mystic Access Area,42.38157596800005,-71.05634941549997,0.0,2.0,6.0,0.0,4.0,1.0,5.0,3.0,1.3622335488951964,6.424863113433863,8.749543972300598,9.010378574524381,10.22486988791842,12.055955942707595,16.724977981897624
269,Moakley Park,42.32601295650005,-71.04967405149995,0.0,6.0,1.0,2.0,4.0,5.0,0.0,3.0,1.8800311820810822,3.964140898341878,5.061932694203513,5.302778434904183,7.4944471929617045,8.636996660167961,11.28481543133583
270,Kennedy Library Harborwalk,42.31513502400006,-71.03349761549995,0.0,6.0,1.0,2.0,4.0,5.0,0.0,3.0,3.4712115745279934,4.138916214088322,6.511558643878722,6.599141099029592,8.406455582776848,10.430143626254816,11.614951534248771
271,Peabody Square,42.28598455200006,-71.06404107999995,0.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,0.7705810169975953,4.427151350006153,5.058372460796546,5.3025889715065,7.661355777563465,10.08265065927203,10.090436348492194
272,Savin Hill Cove,42.30248023850007,-71.04863210599996,0.0,1.0,6.0,4.0,5.0,2.0,3.0,0.0,2.2620830731608303,3.2478740359275813,5.472750318358811,6.726725235470878,7.9997278202882836,9.722298470316437,9.975995566026315
273,Daniel E. O'Connor Park,42.28851507600007,-71.04041334199994,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,2.579039418259109,4.941959314716763,6.62116824371143,7.246253022511228,9.405797359242099,9.620325257255605,11.411320140660653
274,Oakview Terrace,42.31906453950003,-71.10919500749995,0.0,4.0,6.0,5.0,1.0,0.0,2.0,3.0,0.8680750609296914,2.8938403087276914,3.9369703299255447,4.452188807100323,4.851386874946315,8.402388170673364,8.754722043218374
275,Belle Isle Marsh Reservation,42.387967804000056,-70.99390625499996,0.0,2.0,6.0,1.0,4.0,0.0,5.0,3.0,3.5188483670664787,9.040502146649953,12.041585020694148,12.40283646026853,13.30588037205304,15.190728794291012,19.34942967452244
276,Allandale Field,42.29754841650004,-71.13578925549996,0.0,5.0,4.0,1.0,0.0,6.0,3.0,2.0,1.2953978697044926,2.316183907059344,5.275205836477364,5.722636550655089,5.8043530586189656,6.002599119421285,11.572350925685956
277,Jamaicaway,42.32275073650004,-71.11563408449996,1.0,4.0,6.0,5.0,0.0,1.0,2.0,3.0,0.4136564003738182,3.064954547897763,3.107215711606967,3.781060562477492,4.669460910252563,7.635757027394984,7.998058854260355
278,Perkins Street,42.32131068450005,-71.11805465049994,0.0,4.0,6.0,5.0,0.0,1.0,2.0,3.0,1.0115400153723897,3.488385069912988,3.9473529431791827,4.0770266578312,5.07287736349093,8.689064831251947,8.839006303087833
279,Chestnut Street,42.32192296300008,-71.12029387399997,0.0,4.0,6.0,5.0,0.0,1.0,2.0,3.0,1.1110778398556096,3.678089430625262,3.883953877199686,3.9420049121186302,5.24911820297794,8.722815944281159,8.784275724373197
280,Faneuil Square,42.36004494700006,-71.05646409749994,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.088709426328861,4.123560630837507,7.097396268857775,7.850282768237962,8.08070101516279,10.045617200790845,14.557216622003724
281,Temple Street Park,42.36005607500008,-71.06345686849997,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,2.5116485044147425,3.983899203085298,6.763434415920048,7.547312911730748,7.807797381262389,9.754634697444848,14.34018787922757
282,American Legion Highway,42.28870391000004,-71.10191059549996,0.0,5.0,1.0,4.0,6.0,3.0,0.0,2.0,1.1865131537616092,1.5543984682608643,2.532564700648935,3.154198262886606,4.360246695588643,7.634250376418787,9.372267960145198
283,Morton Street,42.29273707950006,-71.09956149049995,0.0,4.0,1.0,5.0,6.0,3.0,0.0,2.0,1.4779214391097333,1.8188640024826455,2.382575813435932,3.6617907659665163,5.921390078262201,6.574304978606187,9.83765672899658
284,St Michael's Cemetery,42.28771162500004,-71.10827866299996,0.0,5.0,4.0,1.0,6.0,3.0,0.0,2.0,1.2074198737237067,2.378539953268495,2.547591787793195,4.521800822317572,5.028592183057691,7.237647707748477,10.748394720107873
285,Patten's Cove,42.31365406450004,-71.04834023799995,0.0,6.0,1.0,4.0,2.0,5.0,0.0,3.0,2.4017024012808177,3.1463387496638466,5.306571580624876,6.738951714501469,7.121012478237577,9.350623696352638,10.604748020154847
286,Leo M. Birmingham Parkway,42.35926599150005,-71.15263809099997,0.0,0.0,4.0,6.0,5.0,2.0,1.0,3.0,1.1307120423516557,5.845018112607168,7.064672597201413,8.157934273652803,8.870017551444976,9.863597473458865,12.866683626124995
287,Rivermoor II,42.27774680900004,-71.17925752649995,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,4.237933171653088,5.18727758121841,6.519030034277941,8.02633404875248,8.896247247222188,10.029138390834534,15.682357176138611
288,Rivermoor III,42.27805830200006,-71.17824877199996,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,4.182082157687358,5.174503903144838,6.456097566650971,7.9792598970075215,8.841749231312246,9.966914288291429,15.620327184837194
289,Parley Vale Preserve,42.31511929650003,-71.11302219399994,1.0,4.0,6.0,5.0,1.0,0.0,3.0,2.0,0.3175080471219743,3.298196319791619,3.3915990011110986,4.358035206005243,4.914462959865884,8.231170763244597,8.917801751884795
290,Condor Street Overlook,42.38370456150005,-71.04154950849997,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,0.8022515293336618,6.881038800601625,9.76811965729017,9.894705569250947,10.535559125854409,12.76384699035948,17.31604681751232
291,Truman Parkway,42.24879547250006,-71.11936108749995,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,0.8534202803457894,3.4155530749661818,4.862633643021343,5.997843679670915,8.051668841182256,10.526429287002344,14.28150211345648
292,West Austin Rock,42.26315819300004,-71.12601117849997,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,2.397934455552184,2.586691310362031,5.343778140028129,5.507364574789825,8.049055255781836,9.665746281218993,14.276669428245894
293,Arborway Overpass Path,42.301680108000056,-71.11191655249996,0.0,4.0,5.0,1.0,6.0,0.0,3.0,2.0,1.0811159467286726,2.0078774677913143,3.159337276210776,3.774653289472611,5.8847915793685415,6.775582522896149,9.89839320384802
294,Franklin Park Zoo,42.30501073600007,-71.08998296799996,0.0,4.0,1.0,6.0,5.0,0.0,3.0,2.0,1.7259199162165484,1.7693308696599945,2.27958670898459,3.5161385559779843,6.684501972644711,7.748631210013415,8.514117982607464
295,Newland Street Park,42.33912088150004,-71.07596057349997,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.5402717807184325,4.337824851029104,4.933473581219491,5.4531380983604745,6.459591373298625,7.247949868302482,11.78729236015488
296,Zero Quinn Way,42.28215353400006,-71.15738639249997,0.0,5.0,3.0,4.0,1.0,0.0,6.0,2.0,2.426293943967743,4.677455633758411,4.86222107243065,7.097836180450626,7.298980557829621,8.302468702834362,14.116251597101114
297,Fenelon Street Playground,42.30318813000005,-71.07961326399996,0.0,1.0,6.0,4.0,5.0,0.0,3.0,2.0,1.5823815686484037,2.445927457105748,3.0148720727178953,4.416434428711805,7.84997217010303,8.176988016771844,8.60112580305157
298,Stanley-Bellevue Park,42.31130988550007,-71.06791538399995,0.0,6.0,1.0,4.0,5.0,2.0,0.0,3.0,1.6146382929462924,2.365024705741724,3.8064863801256594,5.669662271915127,7.417403463041832,8.138535580683365,9.460037676281367
299,Allandale Woods ROW,42.29766986450005,-71.13384382199996,0.0,5.0,4.0,1.0,6.0,0.0,3.0,2.0,1.2576583029096757,2.235914145704739,5.164725459443948,5.708048379206899,5.757512348430754,6.038057857883576,11.499514407028935
300,St Helena's Park,42.34006191800003,-71.06694604949996,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,1.7721698596453817,4.453133489135019,4.970086277680622,5.56373955978698,7.18178565345206,7.797204871013193,12.221252251685772
301,Theresa Hynes Park,42.344328307500064,-71.15456860099997,1.0,0.0,4.0,5.0,6.0,1.0,2.0,3.0,0.3793711298888805,4.841630633429685,6.747718323578584,6.868882332389558,9.07725628751947,9.951444023143212,11.341416566403668
302,Ernst Chery Jr. Playground,42.27425927100006,-71.09909795549996,0.0,5.0,1.0,4.0,3.0,6.0,0.0,2.0,2.7628539573063047,2.82542128493606,4.374373840749787,4.649515742606084,5.970701518061847,9.313807198937274,12.185415373221012
303,Millennium Park II,42.28297040900006,-71.18934161249996,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,4.9221621998054825,6.0945791595442484,6.902396266758771,7.68779291812668,9.60544471024259,10.453236045569863,15.919482245046503
304,North Point Park,42.36857711250005,-71.06887003349996,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,2.329978875023815,4.80514150124475,7.25161137638026,7.265840113512423,8.688631637754675,10.300886618850235,14.993547333567342
305,Bremen Street Park I,42.37533288900005,-71.03027364249996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,0.5837455328614836,6.208679575971788,9.38392317802139,9.637106222417824,10.181864739897964,12.28254139782336,16.663833506886743
306,South Bank Park,42.36729671500007,-71.06162684699996,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,1.8419823287123165,4.734044476543701,7.491414099426641,7.762448323816868,8.532613834932915,10.500893875704834,15.097907650527512
307,Lincoln Street Green,42.35273134500005,-71.05748120099997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.8292528960961407,3.360827991452782,6.472404618114608,7.051918299610205,7.914620855254928,9.36651985457373,13.816670704342888
308,Chinatown Park,42.35132931950005,-71.05910085749997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.936362422795358,3.0580552392979095,6.173011490194759,6.773422179409156,7.734690160756576,9.060569045487807,13.511227340352443
309,Armenian Heritage Park,42.36089310550005,-71.05323270299996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.8792270463057277,4.334210800357365,7.372940188289815,8.003792529499286,8.379153448666342,10.306195827059824,14.786374281121471
310,Endicott Triangle,42.36370417800006,-71.05740882949996,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,1.869451896680272,4.514691552326091,7.4000543737412565,8.11819329152975,8.268362500583548,10.375937476196235,14.92535805224442
311,Dewey Square Parks,42.354102702000034,-71.05353594749997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.42487292621757,3.5084153678087597,6.661416139685072,7.150048755177267,8.116908380970825,9.542442930670687,13.970204538937427
312,Federal Reserve Bank Harborwalk,42.351856253500046,-71.05245839899996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.729039311589426,3.4554123997491435,6.702956173518735,7.016601124489755,8.330182145826612,9.54273626117126,13.915871939466983
313,Tufts Wharf Harborwalk,42.35341453800004,-71.05153805899997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.522018018950662,3.6255875239934725,6.8619303236060905,7.182304951021597,8.403330858483203,9.708975646009376,14.086359797913373
314,Russia Wharf Harborwalk,42.35276321050006,-71.05203145449997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.6358948116160246,3.5725337550085827,6.807566250598581,7.135897382094113,8.374817103965272,9.654626628998829,14.033727375277293
315,North End Park,42.36237307850007,-71.05613579849995,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.8804243321050156,4.3673445010271275,7.319601672279657,8.077534923715959,8.103028826462312,10.284847765221224,14.804993250247389
316,Wharf District Park,42.35876719350003,-71.05195047549998,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.8843924046897604,4.009690977908636,7.171067149511287,7.6045457760544375,8.407670784120013,10.055354501614906,14.473076732361251
317,McGann Park,42.26418559250004,-71.12774285949996,0.0,3.0,5.0,4.0,1.0,6.0,0.0,2.0,2.423400232562854,2.4244123329837355,5.385688025648116,5.387448001194033,8.002823455657254,9.479204081340317,14.221493166674946
318,Bay Village Garden,42.34913754400006,-71.06836146649997,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,2.7158793626523328,3.681951123975348,5.58429661554225,6.57346774864653,7.026730670617922,8.531091058515914,13.075753851086553
319,Bussey Brook Meadow II,42.29961928500006,-71.11574282149996,0.0,4.0,5.0,1.0,6.0,0.0,3.0,2.0,1.3272097429804228,1.7089647946157116,3.7271689457933848,4.303725282122579,6.180898465451536,6.460317740463646,10.335283864574103
320,Franklin Park II,42.30412288350004,-71.09119691499995,0.0,4.0,1.0,6.0,5.0,0.0,3.0,2.0,1.7344633354098622,1.8782638881736269,2.5957208162810015,3.4968383047956446,6.703469938355496,7.6482609833419914,8.816051747593777
321,Brian Honan Park,42.34434003600006,-71.14023932399996,0.0,0.0,4.0,6.0,5.0,1.0,2.0,3.0,1.1339485590906138,4.132639769342187,5.74614864223693,6.4474876169186865,8.230869713238384,8.829020974731506,11.224792657166583
322,Allandale Woods II,42.29991383250004,-71.13413935299997,0.0,5.0,4.0,1.0,0.0,6.0,3.0,2.0,1.3593399448202823,1.9800223271784236,5.136354430867172,5.361538423232512,5.508032100152582,6.143324775534936,11.210637428005729
323,Mattahunt Woods II,42.27376549250005,-71.10510270149996,0.0,5.0,1.0,4.0,3.0,6.0,0.0,2.0,2.226578410444666,3.185261204208738,4.152775895182204,4.186020222722718,6.094926290438558,8.966032125796099,12.331829245064048
324,BPL Courtyard,42.34942457900007,-71.07791367399997,0.0,6.0,2.0,4.0,0.0,1.0,5.0,3.0,2.6924014369845652,4.179888752313152,5.093454286233024,6.227812177248032,6.604476024745439,8.111491792360894,12.770238512711876
325,Sharon's Park,42.321472658500056,-71.05517102749997,0.0,6.0,1.0,4.0,2.0,5.0,0.0,3.0,1.6220326528619993,3.7308284516826755,4.936328229955825,6.0674478672145575,7.131341075566341,8.581182781669819,10.981365158502088
326,Mattahunt Woods I,42.273317614000064,-71.10442702699996,0.0,5.0,1.0,3.0,4.0,6.0,0.0,2.0,2.363414723684901,3.073521410603748,4.13398370460906,4.242621992558681,6.0521950846284795,9.08530136379624,12.283865985566576
327,Beethoven School Play Area,42.26387813850005,-71.15529218149996,0.0,3.0,5.0,4.0,1.0,0.0,6.0,2.0,2.7472662816685283,3.3398887547655973,6.316932633814189,7.438754033743072,9.289891121902908,9.485587855192371,15.547591138738964
328,Algonquin Square,42.29774112800004,-71.07298623199998,0.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,0.8639548149472699,3.0383671518065474,3.7585805981138205,4.724547280901032,8.035997633285652,8.665961663500331,8.99976498777876
329,Robert G. Lawson Park,42.31582290050005,-71.09861061749996,0.0,4.0,6.0,1.0,5.0,0.0,2.0,3.0,1.3437369646786959,2.1864669315792655,3.6056268400733353,4.059672294816442,5.7564760984278065,8.11663367683757,8.671711239063947
330,Hunt Playground II,42.27582773000006,-71.09683112099995,0.0,1.0,5.0,4.0,3.0,6.0,0.0,2.0,2.576209039266561,2.8323722843319614,4.2597228107331855,4.89800385554543,5.749362603715092,9.244139615672724,11.957475999955978
331,Golden Stairs Terrace Park II,42.36490271000005,-71.03389858649996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.254760670543343,5.52443373876904,8.811521360229248,8.855989174522731,10.0221591263242,11.645445551237795,15.950766705098745
332,Foley Square,42.26413578300006,-71.11808325499996,0.0,5.0,3.0,1.0,4.0,6.0,0.0,2.0,2.6135499515475766,2.802596779039853,4.75903314178105,5.3266954219763765,7.637099597033137,9.735137817270616,13.875998976339492
333,Jones Square,42.25252405050006,-71.11375786549996,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,2.1606131684022256,3.9629065062824953,5.397222190173177,6.617963375566609,8.667204053361564,11.085335452223685,14.891829318260575
334,Schraffts Centre Harborwalk,42.38582200300007,-71.06907881049995,0.0,2.0,6.0,0.0,4.0,1.0,5.0,3.0,2.5055028280343246,6.695437593302474,8.05821819970984,8.942407787471836,10.581844353859415,12.015145222065906,16.785951345094805
335,Roslindale Wetlands Urban Wild I,42.29314187050005,-71.13225098099994,0.0,5.0,4.0,1.0,3.0,6.0,0.0,2.0,0.6141988642923072,2.398045387763585,4.870644377140794,5.450821526445696,5.748752631538127,6.177123236778761,11.658718607540836
336,Webster Square,42.25787662000005,-71.12073804899998,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,2.1133699496562097,3.2360295920113833,5.374800218584564,6.044341040139946,8.364927334869556,10.347526156896814,14.604295626712016
337,Wolf Square,42.31431232650007,-71.09135168549997,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.808000127314037,1.9058726654732692,3.13817126114339,4.338127758334784,6.341235329964312,7.945809427144263,8.77007537737234
338,Woodworth Square,42.255560376000034,-71.11253387099995,0.0,3.0,5.0,1.0,4.0,6.0,0.0,2.0,2.439075080555531,3.67523095317283,5.075038369488903,6.280021486129424,8.315316485490689,10.792051401515685,14.541477067887778
339,East Boston Memorial Park II,42.37077870850004,-71.02966405649994,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,0.8074840260379257,6.223017195988638,9.450690805216906,9.585914057415653,10.360546758841553,12.32342377407322,16.664058224752065
340,East Boston Memorial Park III,42.37234786850004,-71.03216512949996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,0.660382963105095,6.20703876734607,9.389314655474259,9.632220413326506,10.225130560825527,12.282266564755254,16.66169200531748
341,Bremen Street Park II,42.37815877750006,-71.02591471199995,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.2544454443791198,7.137080179427137,10.333549216899932,10.498213757182308,11.04611071536335,13.223864184702062,17.582825161301546
342,Bussey Brook Meadow I,42.29707837200005,-71.11918027349998,0.0,5.0,4.0,1.0,6.0,3.0,0.0,2.0,0.9249122142154593,1.3455264384716183,3.7294694007544833,4.343723349506371,5.779398095285583,6.031290020082265,10.379506777728068
343,Arborway II,42.30077542700005,-71.10990081499995,0.0,4.0,5.0,1.0,6.0,0.0,3.0,2.0,1.2360933725148702,2.057293049309912,3.1305001016193525,3.780999702880959,6.201605942929383,6.742488426248757,9.907339345317968
344,Allandale Woods IV,42.29982354150005,-71.13271362099997,0.0,5.0,4.0,1.0,6.0,0.0,3.0,2.0,1.4095235277115055,1.9239861116940533,5.041796463986805,5.411501918558016,5.495416854881152,6.236463739738224,11.185836426744737
345,Allandale Woods V,42.29838911050004,-71.13174208949997,0.0,5.0,4.0,1.0,6.0,0.0,3.0,2.0,1.2827360483880441,1.9862902764918189,4.954983967731293,5.43787488133795,5.701661592205718,6.111312004593316,11.255759645034928
346,Pier Four Harborwalk,42.35282711500005,-71.04248154299995,0.0,2.0,6.0,1.0,4.0,0.0,5.0,3.0,2.4731324697384345,4.064828495597444,7.374021705497386,7.443595146391433,9.165393022864633,10.20958378783177,14.46388994562413
347,Back Bay Fens,42.34193669350006,-71.09628283299995,0.0,6.0,4.0,0.0,2.0,1.0,5.0,3.0,2.1281057307090996,3.0761307328521945,4.247205391783539,5.24737960637733,5.684723043568655,6.148200334575494,10.947013520844958
348,Riverway I,42.34114462300005,-71.10720703549995,0.0,4.0,6.0,0.0,5.0,1.0,2.0,3.0,2.7951089981150807,3.062751008518665,3.6448668752964637,5.802973698367917,6.1848200345091024,6.227387638301638,10.68902959733902
349,Riverway III,42.33539893200006,-71.11121258449995,0.0,4.0,6.0,0.0,5.0,1.0,2.0,3.0,2.357455475070485,3.1069921644770218,3.68228687866451,5.362424254135294,5.866183797565821,7.141976729788908,10.248014347285723
350,Riverway IV,42.33477438400004,-71.11147242299998,0.0,4.0,6.0,0.0,5.0,1.0,2.0,3.0,2.2062304803459325,3.0886593269889517,3.7335367180352828,5.203692285932831,5.755114700825732,7.102428374267635,10.090708904547025
