OBJECTID,OS_ID,PARK_ID,Name,Avg. Lat,Avg. Long,NUM STATIONS,Station 1,Station 1 Dist ,Station 2,Station 2 Dist ,Station 3,Station 3 Dist ,Station 4,Station 4 Dist ,Station 5,Station 5 Dist ,Station 6,Station 6 Dist ,Station 7,Station 7 Dist ,Station 8,Station 8 Dist ,Station 9,Station 9 Dist ,Station 10,Station 10 Dist 
253,7061,,Clark/Cooper Community Garden,42.28842417000004,-71.10315168149995,0,C32105,0.6165975222154286,C32094,0.6738868963707078,C32092,1.038549606925337,C32099,1.3435467763400892,C32089,1.3585310467717933,C32050,1.4729479566665324,C32043,1.4893371059187401,C32079,1.5561917788973092,C32048,1.5609254678222246,E32010,1.6628493554096244
254,3050,,Kennedy Garden,42.26565726500007,-71.09576824749996,0,C32045,0.3049158105104525,Z32999,0.500982790853673,C32044,1.0098034523227748,C32050,1.3195892224559584,E32014,1.55452454581281,C32103,1.9353069250639319,C32106,1.9554225513996388,C32079,2.27321050400511,C32092,2.295134410378917,E32013,2.4141232346081787
255,2033,,White Stadium,42.30959817400003,-71.09530099049996,1,C32027,0.25455892320157114,C32102,0.32194528039941656,E32004,0.7305470008640386,B32027,0.8571582156989471,E32005,0.9986272802102139,C32030,1.0663546561836694,D32040,1.074869495915856,E32011,1.0825135153535446,D32041,1.108745073248049,B32028,1.1978299280344273
256,3051,,Havey Beach,42.27496817800005,-71.17527485899996,0,C32087,1.0175055400234851,C32086,1.718720995533161,C32085,2.1988482515092644,C32059,3.422045038244759,C32046,4.081752335671081,C32047,4.143936225763056,C32106,4.685271078374627,C32104,4.713757696736936,E32013,4.796700447771148,C32079,4.836153219656244
257,198,198,Millennium Park I,42.28235431300007,-71.18361867949994,0,C32087,1.7521527659629443,C32086,2.1723092485658757,C32085,2.52746093606321,C32059,3.8934653165199915,C32046,4.591586259255685,C32047,4.637445048837701,C32048,5.274343459121395,C32079,5.519285037485724,C32106,5.541781447254763,C32104,5.715643840439027
258,288,288,South Street Mall & Courts,42.30793884000005,-71.11512896249997,2,E32001,0.1263333531904544,D32052,0.2156642317967025,D32040,0.6344315871266238,E32005,0.7059067681398625,E32010,0.7826842613883646,C32089,1.3207170480161086,D32041,1.3385361635518698,E32003,1.5964898093635536,E32004,1.6096885074152223,C32102,1.6406638619090885
259,7064,,First Church Cemetery,42.31042589900005,-71.11666529199996,1,E32001,0.1832905025731724,D32052,0.4929053348316763,E32005,0.7689457951066484,D32040,0.8582470712333587,E32010,1.074211651817067,D32041,1.2468315160927952,E32003,1.3794810141428868,C32089,1.5958785091980578,E32004,1.5975098527690261,C32102,1.7043374159506566
260,135,135,Golden Stairs Terrace Park I,42.36493838600006,-71.03411008599997,0,A32044,0.3174157970598089,A32050,0.44938850293316035,A32057,0.516591634334495,A32030,0.6373580435649288,A32049,0.6380778562647078,A32031,0.6729967267477384,A32032,1.0243985424134392,A32033,1.0520406350200588,A32036,1.090485942584067,A32041,1.240127440940524
261,301,301,The Rockies,42.365106313500064,-71.03495577199996,0,A32044,0.3208579393671002,A32057,0.4449067373161742,A32050,0.521402985187627,A32030,0.5746206113374599,A32049,0.6099540404707218,A32031,0.6148228681950212,A32033,0.9859637709182416,A32032,1.0159057249029084,A32036,1.0394040868086514,A32041,1.2005485528206847
262,54,054,Childe Hassam Park,42.34611835800007,-71.07465280699998,2,C32077,0.2146508156373858,C32003,0.2686183174334858,C32060,0.39811044774996296,D32049,0.42263951511746367,C32000,0.42280645351200696,D32005,0.4796334245133921,C32007,0.4968166464634825,D32046,0.553233677063557,A32009,0.5615721107501711,D32013,0.5691698424406219
263,213,213,Nellie Miranda Memorial Park,42.318754147500044,-71.06518267499999,0,C32022,0.8781220394519026,C32064,0.9757499888073738,C32015,1.1122115125708556,C32013,1.1676401975974935,B32029,1.2021161349352605,B32031,1.2109871929851714,C32033,1.2983035725035759,B32022,1.425237212888185,C32090,1.633488818449274,C32052,1.7520937425556034
264,139,139,Grove Hall Plaza,42.30913831150005,-71.08323984599997,1,B32028,0.23280392912790765,C32037,0.6446131158511587,C32030,0.6532697868015034,C32027,0.7444025269974059,C32111,0.7777270907770589,B32029,0.8538623704277964,B32022,0.9725659565745319,B32027,1.1220055271033906,C32102,1.1267155930359316,E32004,1.4631201744067788
265,3052,,Chestnut Hill Reservoir Garden,42.337892712500064,-71.16118360799996,0,D32033,0.8250454660563808,B32035,0.9092342919596222,D32029,1.230634399090883,D32031,1.474542720375886,D32028,1.5220682999449235,D32054,1.627112943145637,D32034,2.099219863988367,D32001,2.465486749422171,A32001,2.60977126779453,A32045,2.6237374603000694
266,2038,,Ohrenberger Play Area,42.26078918150003,-71.15016778949996,0,C32087,2.1525555007690382,C32104,2.1997882128799393,E32013,2.324068603877389,C32086,2.5122447242488284,C32106,2.6778563437802614,C32085,2.850130774934427,E32014,2.9684081758135696,C32059,3.047831815925132,C32046,3.3640737914177286,C32079,3.3986435917950453
267,2039,,Wilson Square,42.35340622850006,-71.16511675899994,0,D32031,0.334777608673723,D32029,0.6333413963564559,D32028,1.3195494682473163,D32001,1.5758555614052885,D32054,1.7756999750628983,D32033,1.8333584576968303,A32045,1.962838231469561,D32034,2.1462941741705683,A32001,2.2907879378883864,B32035,2.3162768927650683
268,2159,,Little Mystic Access Area,42.38157596800005,-71.05634941549997,0,D32037,0.3691933593223812,D32023,0.7092467398640652,D32039,0.8373370757763059,D32020,0.95017041373191,D32038,0.966204640078653,A32022,1.0503185054897248,D32021,1.1283216809276424,D32036,1.1786955870496194,A32023,1.3369110448185546,D32060,1.3854958778382473
269,200,200,Moakley Park,42.32601295650005,-71.04967405149995,0,C32052,0.4746945624286076,C32013,0.6422942165673908,C32064,0.7013508333789376,C32090,0.8697540742033012,C32016,1.140705430746288,C32022,1.3882601927420954,C32017,1.4054741122381234,C32029,1.4619391290676622,C32033,1.7471471954313835,C32014,1.8814430227160541
270,6003,,Kennedy Library Harborwalk,42.31513502400006,-71.03349761549995,0,C32014,0.4095939704159113,C32090,1.0626564653688098,C32013,1.5681787234430438,C32064,1.7535527824305817,C32033,1.7558604240387217,C32108,2.133287462066283,C32051,2.1477233095916373,C32052,2.1907496328982936,C32017,2.3297955202137475,C32023,2.500354409426469
271,232,232,Peabody Square,42.28598455200006,-71.06404107999995,1,C32062,0.033224248007214095,C32055,0.6028262421359862,C32066,0.6483035079154709,C23109,0.7752570027702382,E32009,0.7828407787240581,C32038,0.8021504918538686,C32040,0.8423273994598369,C32110,1.3433833514789366,C32041,1.5410960540553635,C32103,1.5626097530777907
272,3053,,Savin Hill Cove,42.30248023850007,-71.04886682749998,0,C32108,0.4640172236195229,C32033,0.9928297571037832,C32041,1.0249086007368062,B32031,1.4671684555335502,C32014,1.4849773071057681,C32066,1.6450710601396843,E32009,1.7512211988022255,C32090,1.8426920651265684,C32013,1.9929701036228575,C32064,2.026998078167484
273,242,242,Daniel E. O'Connor Park,42.28851507600007,-71.04041334199994,0,C32040,1.3269153040607187,C32066,1.8617273997168242,C23109,1.9100269469553257,C32062,1.9817445689987692,C32108,2.0344857915322008,C32041,2.0787972710135487,E32009,2.1460255745646664,C32055,2.5350691062349116,C32038,2.596949293026444,C32014,2.649566051877323
274,218,218,Oakview Terrace,42.31906453950003,-71.10919500749995,0,E32003,0.3046931559354154,D32041,0.46074694108430014,E32012,0.8232161641682061,E32006,0.8610810115313192,E32004,0.9478026592587089,E32005,0.9548809798224545,E32007,0.9588004097066306,E32011,1.0551752969165167,E32001,1.2250257015805235,C32102,1.3027926361070812
275,3054,,Belle Isle Marsh Reservation,42.38913186800005,-70.99390625499996,0,A32035,1.0373432575868102,A32039,1.4439948840846346,A32028,1.9376350137444567,A32051,2.9922912004108784,A32032,3.6090910475802516,A32050,3.995446478921076,A32049,4.003765645494109,A32044,4.025397187913888,A32041,4.026737762088719,A32036,4.259416740735217
276,7073,,Allandale Field,42.297548416500035,-71.13578925549996,0,C32059,1.2467367791940516,C32048,1.3200649025401674,C32047,1.3391614323643592,C32046,1.3965539720543072,C32089,1.639204038284538,E32010,1.8153626636410627,D32052,1.9059146030872782,C32085,1.9165306795089248,E32001,2.1098698812507686,C32086,2.4156581096349803
277,2164,,Jamaicaway,42.32714415850003,-71.11313503999995,1,E32007,0.19182828006341401,E32003,0.6562672683844765,E32012,0.9784651969562753,B32036,1.03806295666052,A32056,1.0818381934891517,B32013,1.1172858020995924,E32006,1.1688118702098462,B32063,1.1943937512614393,D32041,1.3415578032816173,A32004,1.3879962575865403
278,3056,,Perkins Street,42.32131068450005,-71.11805465049994,0,E32003,0.6789007066800029,E32007,0.9150260409245932,D32041,1.2266930038142667,E32012,1.3642609125045062,E32001,1.3785525141609245,E32005,1.4836185481876427,E32006,1.4875479931097353,D32052,1.7066252577454115,E32004,1.718319509343654,B32036,1.793677306769621
279,3057,,Chestnut Street,42.32191042650007,-71.12047535099995,0,E32003,0.8767085270388604,E32007,1.0119303156039086,D32041,1.4364597300440345,E32001,1.487424267980648,E32012,1.5467823986481064,E32005,1.660338106063011,E32006,1.6799819062178885,D32052,1.805532033412951,A32056,1.8452515564348748,B32036,1.8766544351665297
280,113,113,Faneuil Square,42.36004494700006,-71.05646409749994,4,D32009,0.09652283700687125,D32057,0.12392109158663206,B32008,0.1575585674512,B32032,0.2755510718774157,D32010,0.3089905669035064,A32013,0.4118603318818978,B32061,0.43865126056581677,B32004,0.4982750389855926,B32056,0.5684405414144814,A32053,0.5730233292067931
281,300,300,Temple Street Park,42.360056075000074,-71.06345686849997,2,D32000,0.2013552463336733,B32061,0.24663972254938213,B32032,0.3026966993125658,B32056,0.4026340310782964,D32009,0.49053700470357925,B32008,0.49642405395224637,D32014,0.5640339795995215,A32053,0.6205652821013223,A32025,0.6274540056480856,D32016,0.6422736389159718
282,2165,,American Legion Highway,42.29137049600004,-71.09638599399997,0,C32094,0.30026007689868056,C32099,0.7381675339550372,C32092,0.7433925387559803,C32043,0.844061573596202,C32105,1.2633015002879397,C32110,1.5217689120707134,C32050,1.5744513488230532,C32030,1.623182088527382,C32089,1.7005292885316046,E32010,1.8154521775166914
283,3058,,Morton Street,42.30028733350005,-71.10552984299997,0,D32040,0.7164810864129904,E32010,0.722437765169468,C32089,0.9833244992823067,D32052,1.0552700821286265,E32005,1.1529029584520265,C32099,1.1945675372226974,E32001,1.2706846444907396,C32027,1.5228521338704475,C32094,1.5368912384828948,C32048,1.5445380858094608
284,7079,,St Michael's Cemetery,42.28903259450004,-71.11049851549996,0,C32105,0.36688390979410884,C32089,0.9040493140147117,C32048,0.9701309407943645,C32079,1.25131259045133,C32094,1.2781184577343434,E32010,1.3565052352869178,C32047,1.4397309077916935,C32046,1.4914448053095726,C32092,1.643933019134369,C32099,1.7860289448320046
285,3059,,Patten's Cove,42.31365406450004,-71.04834023799995,0,C32033,0.5702557251044481,C32090,0.6285224398740765,C32013,0.7786751061257304,C32064,0.863253272872175,C32014,0.9907709926282895,C32108,1.2112424947919256,B32031,1.5263627556527015,C32052,1.8507321219465174,C32041,1.860723473724917,B32029,2.074986191829322
286,3060,,Leo M. Birmingham Parkway,42.35867212550005,-71.15332284499996,0,D32001,0.5628325636063068,A32045,0.987820297470028,D32028,1.1089587643418188,D32029,1.2237723023283587,A32005,1.3210701579883983,D32031,1.4096136892923832,A32001,1.446162496386949,D32054,1.4688954737310598,D32034,1.5882035014056743,A32017,1.9933535717672224
287,2166,,Rivermoor II,42.277746809000035,-71.17925752649995,0,C32087,1.3071960897732702,C32086,1.8963921596111568,C32085,2.332736549201047,C32059,3.636249020878756,C32046,4.3170084163745415,C32047,4.37264638410478,C32106,5.065820837880379,C32048,5.067579589986751,C32079,5.1470515306259585,C32104,5.148420516893842
288,1014,,Rivermoor III,42.27805830200006,-71.17824877199996,0,C32087,1.2253155127630824,C32086,1.806698032917358,C32085,2.242652917881025,C32059,3.5468867544923084,C32046,4.2282429652354105,C32047,4.283625356128637,C32048,4.9776295134572885,C32106,4.992057871896186,C32079,5.06316047733846,C32104,5.092316564469064
289,1015,,Parley Vale Preserve,42.31511929650003,-71.11302219399994,0,E32005,0.688280896514654,E32001,0.7023656854083027,D32041,0.7418764957665612,E32003,0.7834094622102332,D32052,1.0319509436898648,D32040,1.0503228976273438,E32004,1.1878726412184446,E32012,1.3575617479217912,E32006,1.3713007581872476,E32007,1.3978567050549786
290,1016,,Condor Street Overlook,42.38370456150005,-71.04154950849997,0,D32023,0.8511774501803471,A32041,0.937458574488305,A32036,1.1552210918562291,A32051,1.2387949807381933,A32032,1.2885898230681452,A32033,1.4561351094858597,D32039,1.5249477193602663,A32049,1.5386704069036496,A32031,1.5834945227668495,D32037,1.6070669140739107
291,3061,,Truman Parkway,42.25587621550005,-71.11519565099996,0,E32013,0.6128540911429674,C32104,0.7634437755829684,E32014,0.9667719804082214,C32106,1.3982027709362574,Z32999,2.1443435041820167,C32045,2.224265726637757,C32079,2.5513992181365115,C32044,2.7336887620147365,C32050,2.9980751885880075,C32105,3.3521894996780737
292,1017,,West Austin Rock,42.26315819300004,-71.12601117849997,0,E32013,0.7592256769300055,C32106,0.7832120393919321,C32104,0.8495021812854021,E32014,0.9583006418417982,C32079,1.895022724599339,Z32999,2.474612308957028,C32046,2.577717998964414,C32047,2.660200762237157,C32045,2.7222015576683845,C32059,2.7229779240915324
293,3062,,Arborway Overpass Path,42.30158611600004,-71.11204926999997,1,E32010,0.19577246430469017,D32052,0.5800329820770727,D32040,0.6581235773725607,C32089,0.6947052871235152,E32001,0.8751101887011159,E32005,1.071705413689397,C32048,1.245244886586624,C32099,1.7508030968585098,C32105,1.7661596001080455,C32102,1.7786710863579454
294,2167,,Franklin Park Zoo,42.30501073600007,-71.08998296799996,0,C32030,0.41886719621204554,C32027,0.5627706493675617,B32028,0.8112807551395691,C32037,0.8866871837776841,C32099,0.8967457989172858,C32102,0.9686187112190416,C32111,0.9910248200159032,C32043,1.182233462765483,B32027,1.3307519137334562,E32004,1.384352733245684
295,348,348,Newland Street Park,42.33912088150004,-71.07596057349997,2,C32006,0.17194323820441781,A32009,0.25624357178469653,C32060,0.40708845698841134,C32056,0.4783659375265314,C32004,0.5037304491333338,C32093,0.5118738220677096,C32005,0.513711282752548,D32059,0.5148446311791464,D32061,0.5689256666986631,C32077,0.6258957160052984
296,331,331,Zero Quinn Way,42.28215353400006,-71.15738639249997,1,C32086,0.06994463851550294,C32085,0.5665429014214903,C32087,0.7185025983867735,C32059,1.7669477481918912,C32046,2.4507076532438488,C32047,2.5044138865351693,C32048,3.205197546519475,C32079,3.3620096164992836,C32106,3.5127287794515683,C32089,3.746014643343854
297,114,114,Fenelon Street Playground,42.30318813000005,-71.07961326399996,2,C32037,0.10763457582051376,C32111,0.11575733557067207,C32030,0.4738099461684106,B32028,0.5359910428896025,B32029,0.8995734457739888,C32043,1.13835534951006,C32099,1.2094353705003056,C32110,1.2223485216083636,C32027,1.272818353306713,B32031,1.3023009162532346
298,293,293,Stanley-Bellevue Park,42.311309885500066,-71.06791538399995,0,B32031,0.4478118977221316,B32029,0.4540469055350635,B32028,1.1392585561834818,C32033,1.1582021981675608,C32037,1.231582206262729,C32111,1.2364831358701889,B32022,1.4012658814938073,C32108,1.4096573001926662,C32041,1.4272952142657451,C32064,1.5555901273533175
299,1018,,Allandale Woods ROW,42.29766986450005,-71.13384382199996,0,C32048,1.181928769503593,C32047,1.2798572424830568,C32059,1.280044949971564,C32046,1.3450939695148765,C32089,1.4812320523413993,E32010,1.6557293622702525,D32052,1.761171020758332,E32001,1.9759537881130775,C32085,2.0493720213107194,D32040,2.372530467626118
300,291,291,St Helena's Park,42.34006191800003,-71.06694604949996,2,D32002,0.23298558707710007,C32093,0.2503755390013711,C32061,0.4134448971512923,C32035,0.5631273042176459,C32006,0.6094147164390281,C32057,0.6270760086197699,C32000,0.6316236629234869,C32060,0.6596154134035169,C32025,0.7187773649875644,C32053,0.8058429433299222
301,1019,,Theresa Hynes Park,42.344328307500064,-71.15456860099997,0,D32033,0.5117892308905972,D32028,0.6234925996128435,D32029,0.6987295960476027,D32054,0.7958681902407824,B32035,1.0288090447293112,D32031,1.2024098373359524,D32034,1.2833634139860344,D32001,1.5818033058880812,A32045,1.7247857996781746,A32001,1.7384577693710275
302,109,109,Ernst Chery Jr. Playground,42.27425927100006,-71.09909795549996,0,C32044,0.4450070436874682,Z32999,0.49322247476492964,C32050,0.5946167306561276,C32045,0.8374527022264685,C32092,1.4669705748769952,C32105,1.5511476032636997,C32079,1.5513400954748737,C32103,1.6299191029521032,C32094,1.6577177722724408,E32014,1.668762135869372
303,1020,,Millennium Park II,42.28297040900006,-71.18934161249996,0,C32087,2.223738890615018,C32086,2.643915447037391,C32085,2.9840146053795036,C32059,4.3563143632421175,C32046,5.056155747224082,C32047,5.100137163649669,C32048,5.722704249999816,C32079,5.99509451591802,C32106,6.0141278441634105,C32104,6.157352737409658
304,3064,,North Point Park,42.36857711250005,-71.06887003349996,0,D32022,0.4684807824964356,A32025,0.4980766182932483,A32023,0.6125641082309919,D32021,0.7945062832339627,D32038,0.813593435598706,D32020,0.8557570421325079,D32000,0.8649975740341787,D32016,0.8855265216165149,A32053,0.8926688456679496,A32022,1.154095582088823
305,4051,,Bremen Street Park I,42.37533288900005,-71.03027364249996,1,A32032,0.2461468325561974,A32051,0.487323322597389,A32049,0.685882200972614,A32041,0.7341114165894821,A32044,0.8807646509696528,A32036,0.9131326334894218,A32031,0.9917327381434453,A32030,1.064142260814878,A32050,1.2517996528293833,A32033,1.2552825381342847
306,3065,,South Bank Park,42.367296715000066,-71.06162684699996,2,D32022,0.2802181239236908,A32025,0.2822848325286936,A32053,0.34047995192045993,D32021,0.5173769865243392,D32010,0.6767847927862602,D32000,0.7355244488760402,D32009,0.8355799822882258,B32032,0.8435127899393758,D32038,0.8616007814182334,D32057,0.9013830917609402
307,4056,,Lincoln Street Green,42.35273134500005,-71.05748120099997,3,A32042,0.07923116593660004,A32010,0.1709256128135591,D32015,0.21790219044399212,A32026,0.41397372684753014,D32019,0.42975049177744035,D32043,0.5287702676608713,D32014,0.5440388355858169,B32056,0.5582223607090471,B32008,0.6875448585767575,B32061,0.7135062531111022
308,4058,,Chinatown Park,42.35179829050006,-71.05909672999996,3,D32015,0.05394077116147329,A32042,0.24452064979329027,A32010,0.2954497901617633,D32019,0.3028475872375561,D32043,0.36145595054585616,D32014,0.49751023270676714,A32026,0.5818402025762819,B32056,0.5824738870568422,D32011,0.5970078874563496,D32048,0.64572423867984
309,4059,,Armenian Heritage Park,42.360893105500054,-71.05323270299996,2,D32057,0.16746598910336621,B32004,0.23552353204986975,D32010,0.3160745194758565,A32013,0.3166590396424518,D32009,0.3573170311230888,D32006,0.3835081817995479,B32008,0.42333077558088583,D32008,0.4659343602456492,B32032,0.5535307558941605,A32053,0.6605831587101394
310,4061,,Endicott Triangle,42.36370417800006,-71.05740882949996,2,D32010,0.14853270733704887,A32053,0.19686950656629648,D32009,0.3651774238132849,D32057,0.3778863131842686,B32032,0.4736054086434414,B32008,0.5317373808249197,D32006,0.5383927552457167,A32025,0.6054944039147411,D32022,0.6308280565449906,B32061,0.6652372036073467
311,4063,,Dewey Square Parks,42.35463364900005,-71.05240913699996,1,A32026,0.06365543964558497,D32008,0.31232458290780674,A32010,0.3760661026091484,C32036,0.3846047823096441,A32042,0.3903063548529486,A32013,0.3916776978589298,B32008,0.6415899945639935,C32034,0.6487228406199705,A32000,0.6603502557420984,B32004,0.6652189267931626
312,2057,,Federal Reserve Bank Harborwalk,42.351856253500046,-71.05245839899996,1,A32010,0.2569290690334442,A32026,0.31697091944626815,A32042,0.35926490487289436,C32036,0.38235176739064025,C32034,0.5582651643633363,D32015,0.5719269628426266,D32008,0.6048784162584857,C32107,0.667217085826125,B32007,0.6684759255941034,A32000,0.6718004470541332
313,7090,,Tufts Wharf Harborwalk,42.35341453800004,-71.05153805899997,2,A32026,0.1934728428632358,C32036,0.2784447521088016,A32010,0.35785189723067334,A32042,0.41735535498415643,D32008,0.4198878797855696,C32034,0.5226998354124974,A32013,0.5290826482997233,A32000,0.5739945064527645,B32007,0.6291053466887744,C32107,0.6684790735000765
314,7091,,Russia Wharf Harborwalk,42.35276321050006,-71.05203145449997,2,A32026,0.2309028627102912,A32010,0.2969306783214807,C32036,0.3211796648357459,A32042,0.37399367903516695,D32008,0.4987397407411019,C32034,0.5383977353832918,A32013,0.5990190549228704,A32000,0.6185798462982623,D32015,0.6242803087783119,B32007,0.6478271391232454
315,4068,,North End Park,42.36267243200007,-71.05667304049996,3,D32010,0.0522436505648558,D32057,0.24823965542431442,D32009,0.26004211012539513,A32053,0.31825959864472736,B32032,0.4076661993177391,B32008,0.424195697110994,D32006,0.49568013574085934,B32004,0.5702015099424638,B32061,0.6046915269863978,A32013,0.6243765472544235
316,4069,,Wharf District Park,42.35727697450005,-71.05132888149998,2,D32008,0.053985035169484184,A32013,0.11930903125604175,A32026,0.32840784190636296,B32004,0.3590578639927398,D32057,0.4991274721542863,C32036,0.524292112626988,B32008,0.5501855889115373,D32009,0.6181172218688731,A32042,0.6461481832863136,A32010,0.6647974704344174
317,192,192,McGann Park,42.26418559250004,-71.12774285949996,0,C32106,0.8253449423341415,E32013,0.9234103916884524,C32104,0.9918489498757579,E32014,1.0891352100794836,C32079,1.855526049704662,C32046,2.4575295647462214,C32047,2.5421911540246236,C32059,2.570550246238024,Z32999,2.580100559945007,C32105,2.8218585356934813
318,16,016,Bay Village Garden,42.34913754400006,-71.06836146649997,2,D32048,0.23749638647085616,D32011,0.2809495685313595,D32042,0.30228115522675697,D32049,0.3375021310246193,D32007,0.3679503458056353,C32000,0.42870462781573054,D32013,0.4633004692998393,D32043,0.5169482721562499,C32025,0.5577104828288275,C32057,0.5732132630781266
319,4070,,Bussey Brook Meadow II,42.29961928500006,-71.11574282149996,1,E32010,0.19011842592702857,C32089,0.3952028329064435,D32052,0.7138385289429015,C32048,0.8937239614978462,D32040,1.0168626317175409,E32001,1.048317934579956,E32005,1.4007047380947695,C32105,1.6153797948118838,C32047,1.709883881538631,C32046,1.8007978276839676
320,2172,,Franklin Park II,42.30412288350004,-71.09119691499995,0,C32030,0.48779559564060304,C32027,0.6358411938595594,C32099,0.7877989379245098,B32028,0.94367114949555,C32037,0.9813505068095042,C32102,1.0091049949416262,C32111,1.075589297215645,C32043,1.1119246332447572,D32040,1.3844437156591742,B32027,1.420838417666329
321,1021,,Brian Honan Park,42.34434003600006,-71.14023932399996,0,D32034,0.4469279430242829,D32054,0.5117054087533776,A32017,0.8215381981977394,D32028,0.972345933735927,D32035,1.0064374912466203,A32001,1.0277352129170982,D32033,1.0473001841907317,B32035,1.2984515974322484,A32045,1.3626438725174936,D32001,1.5389174832568437
322,1022,,Allandale Woods II,42.29991383250004,-71.13413935299997,0,C32048,1.337001258706228,C32047,1.5205532813124847,C32059,1.5220808456509034,C32089,1.5547096559250426,C32046,1.5886678365488942,E32010,1.6439832070291616,D32052,1.665364862683056,E32001,1.8467910485355534,C32085,2.1935316643408402,D32040,2.303371518625981
323,7104,,Mattahunt Woods II,42.27425864150004,-71.10465259049997,0,Z32999,0.7595312802262715,C32044,0.9023122484650017,C32050,1.0028307403736267,C32079,1.1281189030033638,C32045,1.1505714707875303,C32105,1.3464376571585224,E32014,1.3513203490271766,C32106,1.3842811381365665,C32092,1.7248994992382904,C32094,1.80767522357264
324,2073,,BPL Courtyard,42.34942457900007,-71.07791367399997,4,D32005,0.07055231743124285,D32046,0.12935520863280411,D32045,0.17086016700083415,C32003,0.18643411756473016,C32008,0.3735296953693594,C32007,0.39397823030915574,D32013,0.4258782481339548,D32049,0.4527895490118289,C32077,0.5333307955134792,D32007,0.680072725296534
325,2176,,Sharon's Park,42.321472658500056,-71.05517102749997,1,C32064,0.17924633402649406,C32013,0.35221253045666,C32090,0.858462068699384,C32052,1.0432263029333453,C32022,1.0936161794459882,C32033,1.2122656232421396,C32015,1.7180535815877804,B32031,1.7210714395191298,C32016,1.7698952866483284,C32014,1.8536836313612288
326,1023,,Mattahunt Woods I,42.273461714000064,-71.10442702699996,0,Z32999,0.6921133738391488,C32044,0.8921506168315307,C32050,1.0200081393110738,C32045,1.0831388670807445,C32079,1.1865544528687197,E32014,1.2938524938539193,C32106,1.3594519935660252,C32105,1.43639292383152,C32092,1.781197696826206,C32094,1.8797885276647857
327,20,020,Beethoven School Play Area,42.26387813850005,-71.15529218149996,0,C32087,1.6532579511708165,C32086,2.1059315399748844,C32085,2.498780676951529,C32104,2.706683663284455,E32013,2.8157932706083364,C32059,2.928374126200649,C32106,3.0112202799478176,C32046,3.3466220152886987,E32014,3.362200676491057,C32047,3.4348401113002334
328,3,003,Algonquin Square,42.29774112800004,-71.07298623199998,0,C32110,0.7354552286624576,C32111,0.7451773395941437,E32009,0.8020302505142191,C32038,0.8286236574583717,C32037,0.8797469519624587,C32041,1.0355522576962546,C32066,1.0887406879222359,C32055,1.1633281101356001,C32030,1.2015453967225294,C32043,1.216474793328221
329,102,102,Robert G. Lawson Park,42.31589681900007,-71.09852385149995,1,E32004,0.024496403296104263,E32011,0.41757813712207675,C32102,0.43185503840786676,D32041,0.4966884556264037,B32027,0.5536476275100598,E32006,0.7926682279356726,C32027,0.853766182482978,B32023,0.8587078169379385,E32005,0.9366591044509993,E32012,0.9619629071093598
330,2178,,Hunt Playground II,42.27582773000006,-71.09683112099995,1,C32044,0.28915431716687573,C32050,0.342548005065716,Z32999,0.6507003057733891,C32045,0.918873369912275,C32092,1.2297137462692658,C32103,1.4028017655644542,C32094,1.4565456314522933,C32105,1.5340320938405319,C32079,1.6864778754573648,E32014,1.924078288449012
331,2077,,Golden Stairs Terrace Park II,42.36490271000005,-71.03389858649996,0,A32044,0.31841167877191756,A32050,0.4315246917665733,A32057,0.5344239925073524,A32049,0.6454933055428956,A32030,0.6528798002759627,A32031,0.6874325755078118,A32032,1.0266038885388022,A32033,1.0682613712405755,A32036,1.1030334712681167,A32041,1.2498219473274024
332,138,138,Foley Square,42.26413578300006,-71.11808325499996,1,E32014,0.2952325863651273,C32106,0.45056266149712587,E32013,0.8891233301524525,C32104,1.0835516935783363,C32079,1.6332007754018667,Z32999,1.8213159881843046,C32045,2.059539111500038,C32044,2.322624149612751,C32105,2.50112644985164,C32050,2.522775345663569
333,340,340,Jones Square,42.25252405050006,-71.11375786549996,0,E32013,0.8666386555484258,C32104,0.9453943142852692,E32014,1.3392712411370729,C32106,1.7883052109969255,Z32999,2.3603476558264616,C32045,2.3818135321751708,C32079,2.931296409293762,C32044,2.9590880259547263,C32050,3.239029148927924,C32105,3.708974648006075
334,7116,,Schraffts Centre Harborwalk,42.38582200300007,-71.06907881049995,0,D32053,0.5224835424786695,D32036,0.5660983390797,D32060,0.720048108023684,A32022,0.762671184431287,D32037,0.922653249086384,D32020,1.193354751988221,D32038,1.2900468930282813,A32023,1.3032096388243162,D32021,1.7126402878371145,D32039,1.75181766002972
335,1024,,Roslindale Wetlands Urban Wild I,42.29314187050005,-71.13225098099994,0,C32047,0.7695097443251676,C32046,0.8292784230026009,C32059,0.8401114832211047,C32048,0.9132830133946261,C32089,1.3780429127910039,E32010,1.7178050062221906,C32085,1.9048007518130876,D32052,1.9786764474460266,C32105,2.0298228120470823,C32079,2.0351137460063238
336,315,315,Webster Square,42.25787662000005,-71.12073804899998,1,E32013,0.18621118070169068,C32104,0.39656509388202643,E32014,0.9015076681565318,C32106,1.1423034508182277,Z32999,2.3448208816594733,C32079,2.3471396541063534,C32045,2.4977342303299457,C32044,2.902781941424389,C32050,3.1369870033852223,C32046,3.217546032989552
